"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"90001","CA","Los Angeles","Los Angeles","6","37","33.97","-118.25","A","GD"
"90002","CA","Los Angeles","Los Angeles","6","37","33.95","-118.25","A","GD"
"90003","CA","Los Angeles","Los Angeles","6","37","33.96","-118.28","A","GD"
"90004","CA","Los Angeles","Los Angeles","6","37","34.08","-118.31","A","GD"
"90005","CA","Los Angeles","Los Angeles","6","37","34.06","-118.31","A","GD"
"90006","CA","Los Angeles","Los Angeles","6","37","34.05","-118.29","A","GD"
"90007","CA","Los Angeles","Los Angeles","6","37","34.03","-118.28","A","GD"
"90008","CA","Los Angeles","Los Angeles","6","37","34.01","-118.34","A","GD"
"90009","CA","Los Angeles","Los Angeles","6","37","33.95","-118.38","A","POB"
"90010","CA","Los Angeles","Los Angeles","6","37","34.06","-118.32","A","GD"
"90011","CA","Los Angeles","Los Angeles","6","37","34.01","-118.26","A","GD"
"90012","CA","Los Angeles","Los Angeles","6","37","34.06","-118.24","A","GD"
"90013","CA","Los Angeles","Los Angeles","6","37","34.04","-118.24","A","GD"
"90014","CA","Los Angeles","Los Angeles","6","37","34.04","-118.25","A","GD"
"90015","CA","Los Angeles","Los Angeles","6","37","34.04","-118.27","A","GD"
"90016","CA","Los Angeles","Los Angeles","6","37","34.03","-118.35","A","GD"
"90017","CA","Los Angeles","Los Angeles","6","37","34.05","-118.26","A","GD"
"90018","CA","Los Angeles","Los Angeles","6","37","34.03","-118.32","A","GD"
"90019","CA","Los Angeles","Los Angeles","6","37","34.05","-118.34","A","GD"
"90020","CA","Los Angeles","Los Angeles","6","37","34.07","-118.31","A","GD"
"90021","CA","Los Angeles","Los Angeles","6","37","34.03","-118.24","A","GD"
"90022","CA","Los Angeles","Los Angeles","6","37","34.02","-118.15","A","GD"
"90023","CA","Los Angeles","Los Angeles","6","37","34.02","-118.2","A","GD"
"90024","CA","Los Angeles","Los Angeles","6","37","34.06","-118.44","A","GD"
"90025","CA","Los Angeles","Los Angeles","6","37","34.05","-118.45","A","GD"
"90026","CA","Los Angeles","Los Angeles","6","37","34.08","-118.26","A","GD"
"90027","CA","Los Angeles","Los Angeles","6","37","34.11","-118.29","A","GD"
"90028","CA","Los Angeles","Los Angeles","6","37","34.1","-118.33","A","GD"
"90029","CA","Los Angeles","Los Angeles","6","37","34.09","-118.29","A","GD"
"90030","CA","Los Angeles","Los Angeles","6","37","34.06","-118.24","A","POB"
"90031","CA","Los Angeles","Los Angeles","6","37","34.08","-118.21","A","GD"
"90032","CA","Los Angeles","Los Angeles","6","37","34.08","-118.17","A","GD"
"90033","CA","Los Angeles","Los Angeles","6","37","34.05","-118.21","A","GD"
"90034","CA","Los Angeles","Los Angeles","6","37","34.03","-118.4","A","GD"
"90035","CA","Los Angeles","Los Angeles","6","37","34.05","-118.38","A","GD"
"90036","CA","Los Angeles","Los Angeles","6","37","34.07","-118.35","A","GD"
"90037","CA","Los Angeles","Los Angeles","6","37","34","-118.29","A","GD"
"90038","CA","Los Angeles","Los Angeles","6","37","34.09","-118.33","A","GD"
"90039","CA","Los Angeles","Los Angeles","6","37","34.11","-118.26","A","GD"
"90040","CA","Los Angeles","Los Angeles","6","37","34","-118.15","A","GD"
"90041","CA","Los Angeles","Los Angeles","6","37","34.14","-118.21","A","GD"
"90042","CA","Los Angeles","Los Angeles","6","37","34.11","-118.19","A","GD"
"90043","CA","Los Angeles","Los Angeles","6","37","33.99","-118.34","A","GD"
"90044","CA","Los Angeles","Los Angeles","6","37","33.95","-118.29","A","GD"
"90045","CA","Los Angeles","Los Angeles","6","37","33.96","-118.4","A","GD"
"90046","CA","Los Angeles","Los Angeles","6","37","34.1","-118.36","A","GD"
"90047","CA","Los Angeles","Los Angeles","6","37","33.96","-118.31","A","GD"
"90048","CA","Los Angeles","Los Angeles","6","37","34.07","-118.37","A","GD"
"90049","CA","Los Angeles","Los Angeles","6","37","34.07","-118.48","A","GD"
"90050","CA","Los Angeles","Los Angeles","6","37","34.12","-118.2","A","POB"
"90051","CA","Los Angeles","Los Angeles","6","37","34.06","-118.24","A","POB"
"90052","CA","Los Angeles","Los Angeles","6","37","33.97","-118.25","A","POB"
"90053","CA","Los Angeles","Los Angeles","6","37","34.05","-118.24","A","POB"
"90054","CA","Los Angeles","Los Angeles","6","37","34.06","-118.24","A","POB"
"90055","CA","Los Angeles","Los Angeles","6","37","34.05","-118.26","A","POB"
"90056","CA","Los Angeles","Los Angeles","6","37","33.99","-118.37","A","GD"
"90057","CA","Los Angeles","Los Angeles","6","37","34.06","-118.28","A","GD"
"90058","CA","Los Angeles","Los Angeles","6","37","34","-118.22","A","GD"
"90059","CA","Los Angeles","Los Angeles","6","37","33.93","-118.25","A","GD"
"90060","CA","Los Angeles","Los Angeles","6","37","34.06","-118.24","A","POB"
"90061","CA","Los Angeles","Los Angeles","6","37","33.92","-118.28","A","GD"
"90062","CA","Los Angeles","Los Angeles","6","37","34","-118.31","A","GD"
"90063","CA","Los Angeles","Los Angeles","6","37","34.05","-118.19","A","GD"
