"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"73001","OK","Albert","Caddo","40","15","35.24","-98.42","A","POB"
"73002","OK","Alex","Grady","40","51","34.94","-97.74","A","GD"
"73003","OK","Edmond","Oklahoma","40","109","35.66","-97.5","A","GD"
"73004","OK","Amber","Grady","40","51","35.15","-97.87","A","GD"
"73005","OK","Anadarko","Caddo","40","15","35.07","-98.25","A","GD"
"73006","OK","Apache","Caddo","40","15","34.9","-98.37","A","GD"
"73007","OK","Arcadia","Oklahoma","40","109","35.69","-97.33","A","GD"
"73008","OK","Bethany","Oklahoma","40","109","35.51","-97.64","A","GD"
"73009","OK","Binger","Caddo","40","15","35.28","-98.36","A","GD"
"73010","OK","Blanchard","Mcclain","40","87","35.13","-97.67","A","GD"
"73011","OK","Bradley","Grady","40","51","34.85","-97.73","A","GD"
"73012","OK","Edmond","Oklahoma","40","109","35.66","-97.56","A","GD"
"73013","OK","Edmond","Oklahoma","40","109","35.63","-97.49","A","GD"
"73014","OK","Calumet","Canadian","40","17","35.59","-98.15","A","GD"
"73015","OK","Carnegie","Caddo","40","15","35.1","-98.59","A","GD"
"73016","OK","Cashion","Kingfisher","40","73","35.8","-97.69","A","GD"
"73017","OK","Cement","Caddo","40","15","34.94","-98.12","A","GD"
"73018","OK","Chickasha","Grady","40","51","35.04","-97.94","A","GD"
"73019","OK","Norman","Cleveland","40","27","35.21","-97.44","A","PVT"
"73020","OK","Choctaw","Oklahoma","40","109","35.46","-97.27","A","GD"
"73021","OK","Colony","Washita","40","149","35.35","-98.66","A","GD"
"73022","OK","Concho","Canadian","40","17","35.62","-97.99","A","POB"
"73023","OK","Chickasha","Grady","40","51","35.04","-97.94","A","POB"
"73024","OK","Corn","Washita","40","149","35.37","-98.79","A","GD"
"73025","OK","Edmond","Oklahoma","40","109","35.72","-97.54","A","GD"
"73026","OK","Norman","Cleveland","40","27","35.23","-97.28","A","GD"
"73027","OK","Coyle","Logan","40","83","35.96","-97.25","A","GD"
"73028","OK","Crescent","Logan","40","83","35.96","-97.63","A","GD"
"73029","OK","Cyril","Caddo","40","15","34.92","-98.21","A","GD"
"73030","OK","Davis","Murray","40","99","34.49","-97.15","A","GD"
"73031","OK","Dibble","Mcclain","40","87","35.03","-97.63","A","POB"
"73032","OK","Dougherty","Murray","40","99","34.4","-97.05","A","POB"
"73033","OK","Eakly","Caddo","40","15","35.3","-98.55","A","POB"
"73034","OK","Edmond","Oklahoma","40","109","35.68","-97.44","A","GD"
"73036","OK","El Reno","Canadian","40","17","35.52","-97.96","A","GD"
"73038","OK","Fort Cobb","Caddo","40","15","35.14","-98.45","A","GD"
"73039","OK","Davis","Murray","40","99","34.64","-97.51","A","POB"
"73040","OK","Geary","Blaine","40","11","35.63","-98.33","A","GD"
"73041","OK","Gotebo","Kiowa","40","75","35.06","-98.87","A","GD"
"73042","OK","Gracemont","Caddo","40","15","35.22","-98.26","A","GD"
"73043","OK","Greenfield","Blaine","40","11","35.73","-98.39","A","GD"
"73044","OK","Guthrie","Logan","40","83","35.86","-97.43","A","GD"
"73045","OK","Harrah","Oklahoma","40","109","35.49","-97.16","A","GD"
"73047","OK","Hinton","Caddo","40","15","35.47","-98.33","A","GD"
"73048","OK","Hydro","Caddo","40","15","35.49","-98.56","A","GD"
"73049","OK","Jones","Oklahoma","40","109","35.57","-97.3","A","GD"
"73050","OK","Langston","Logan","40","83","35.94","-97.26","A","POB"
"73051","OK","Lexington","Cleveland","40","27","35.04","-97.29","A","GD"
"73052","OK","Lindsay","Garvin","40","49","34.84","-97.6","A","GD"
"73053","OK","Lookeba","Caddo","40","15","35.36","-98.41","A","GD"
"73054","OK","Luther","Oklahoma","40","109","35.66","-97.19","A","GD"
"73055","OK","Marlow","Stephens","40","137","34.64","-97.94","A","GD"
"73056","OK","Marshall","Logan","40","83","36.16","-97.64","A","GD"
"73057","OK","Maysville","Garvin","40","49","34.82","-97.42","A","GD"
"73058","OK","Meridian","Logan","40","83","35.82","-97.23","A","GD"
"73059","OK","Minco","Grady","40","51","35.33","-98","A","GD"
"73061","OK","Morrison","Noble","40","103","36.32","-97.01","A","GD"
"73062","OK","Mountain View","Kiowa","40","75","35.08","-98.75","A","GD"
"73063","OK","Mulhall","Logan","40","83","36.05","-97.41","A","GD"
"73064","OK","Mustang","Canadian","40","17","35.39","-97.73","A","GD"
"73065","OK","Newcastle","Mcclain","40","87","35.26","-97.61","A","GD"
"73066","OK","Nicoma Park","Oklahoma","40","109","35.5","-97.33","A","POB"
"73067","OK","Ninnekah","Grady","40","51","34.91","-97.93","A","GD"
"73068","OK","Noble","Cleveland","40","27","35.14","-97.33","A","GD"
"73069","OK","Norman","Cleveland","40","27","35.23","-97.46","A","GD"
"73070","OK","Norman","Cleveland","40","27","35.22","-97.37","A","POB"
"73071","OK","Norman","Cleveland","40","27","35.22","-97.42","A","GD"
"73072","OK","Norman","Cleveland","40","27","35.21","-97.48","A","GD"
"73073","OK","Orlando","Logan","40","83","36.15","-97.38","A","GD"
"73074","OK","Paoli","Garvin","40","49","34.83","-97.28","A","GD"
"73075","OK","Pauls Valley","Garvin","40","49","34.74","-97.23","A","GD"
"73077","OK","Perry","Noble","40","103","36.29","-97.28","A","GD"
"73078","OK","Piedmont","Canadian","40","17","35.66","-97.76","A","GD"
"73079","OK","Pocasset","Grady","40","51","35.2","-97.99","A","GD"
"73080","OK","Purcell","Mcclain","40","87","35.02","-97.4","A","GD"
"73082","OK","Rush Springs","Grady","40","51","34.78","-97.92","A","GD"
"73083","OK","Edmond","Oklahoma","40","109","35.74","-97.48","A","POB"
"73084","OK","Spencer","Oklahoma","40","109","35.52","-97.35","A","GD"
"73085","OK","Yukon","Canadian","40","17","35.49","-97.74","A","POB"
"73086","OK","Sulphur","Murray","40","99","34.5","-96.98","A","GD"
"73089","OK","Tuttle","Grady","40","51","35.27","-97.77","A","GD"
"73090","OK","Union City","Canadian","40","17","35.39","-97.94","A","GD"
"73092","OK","Verden","Grady","40","51","35.11","-98.1","A","GD"
"73093","OK","Washington","Mcclain","40","87","35.09","-97.49","A","GD"
"73095","OK","Wayne","Mcclain","40","87","34.91","-97.32","A","GD"
"73096","OK","Weatherford","Custer","40","39","35.53","-98.71","A","GD"
"73097","OK","Wheatland","Oklahoma","40","109","35.4","-97.65","A","POB"
"73098","OK","Wynnewood","Garvin","40","49","34.63","-97.17","A","GD"
"73099","OK","Yukon","Canadian","40","17","35.51","-97.74","A","GD"
"73101","OK","Oklahoma City","Oklahoma","40","109","35.49","-97.56","A","POB"
"73102","OK","Oklahoma City","Oklahoma","40","109","35.47","-97.52","A","GD"
"73103","OK","Oklahoma City","Oklahoma","40","109","35.49","-97.52","A","GD"
"73104","OK","Oklahoma City","Oklahoma","40","109","35.48","-97.5","A","GD"
"73105","OK","Oklahoma City","Oklahoma","40","109","35.51","-97.5","A","GD"
"73106","OK","Oklahoma City","Oklahoma","40","109","35.48","-97.53","A","GD"
"73107","OK","Oklahoma City","Oklahoma","40","109","35.48","-97.57","A","GD"
"73108","OK","Oklahoma City","Oklahoma","40","109","35.45","-97.56","A","GD"
"73109","OK","Oklahoma City","Oklahoma","40","109","35.43","-97.52","A","GD"
"73110","OK","Oklahoma City","Oklahoma","40","109","35.46","-97.4","A","GD"
"73111","OK","Oklahoma City","Oklahoma","40","109","35.51","-97.48","A","GD"
"73112","OK","Oklahoma City","Oklahoma","40","109","35.52","-97.57","A","GD"
"73113","OK","Oklahoma City","Oklahoma","40","109","35.56","-97.5","A","POB"
"73114","OK","Oklahoma City","Oklahoma","40","109","35.57","-97.52","A","GD"
"73115","OK","Oklahoma City","Oklahoma","40","109","35.44","-97.44","A","GD"
"73116","OK","Oklahoma City","Oklahoma","40","109","35.54","-97.55","A","GD"
"73117","OK","Oklahoma City","Oklahoma","40","109","35.48","-97.47","A","GD"
"73118","OK","Oklahoma City","Oklahoma","40","109","35.52","-97.53","A","GD"
"73119","OK","Oklahoma City","Oklahoma","40","109","35.42","-97.56","A","GD"
"73120","OK","Oklahoma City","Oklahoma","40","109","35.58","-97.57","A","GD"
"73121","OK","Oklahoma City","Oklahoma","40","109","35.51","-97.44","A","GD"
"73122","OK","Oklahoma City","Oklahoma","40","109","35.52","-97.61","A","GD"
"73123","OK","Oklahoma City","Oklahoma","40","109","35.54","-97.62","A","POB"
"73124","OK","Oklahoma City","Oklahoma","40","109","35.43","-97.53","A","POB"
"73125","OK","Oklahoma City","Oklahoma","40","109","35.46","-97.53","A","POB"
"73126","OK","Oklahoma City","Oklahoma","40","109","35.46","-97.49","A","POB"
"73127","OK","Oklahoma City","Oklahoma","40","109","35.48","-97.64","A","GD"
"73128","OK","Oklahoma City","Oklahoma","40","109","35.45","-97.64","A","GD"
"73129","OK","Oklahoma City","Oklahoma","40","109","35.43","-97.49","A","GD"
"73130","OK","Oklahoma City","Oklahoma","40","109","35.46","-97.35","A","GD"
"73131","OK","Oklahoma City","Oklahoma","40","109","35.58","-97.46","A","GD"
"73132","OK","Oklahoma City","Oklahoma","40","109","35.55","-97.64","A","GD"
"73134","OK","Oklahoma City","Oklahoma","40","109","35.61","-97.57","A","GD"
"73135","OK","Oklahoma City","Oklahoma","40","109","35.4","-97.43","A","GD"
"73136","OK","Oklahoma City","Oklahoma","40","109","35.59","-97.46","A","POB"
"73137","OK","Oklahoma City","Oklahoma","40","109","35.48","-97.64","A","POB"
"73139","OK","Oklahoma City","Oklahoma","40","109","35.39","-97.53","A","GD"
"73140","OK","Oklahoma City","Oklahoma","40","109","35.47","-97.38","A","POB"
"73141","OK","Oklahoma City","Oklahoma","40","109","35.49","-97.38","A","GD"
"73142","OK","Oklahoma City","Oklahoma","40","109","35.61","-97.63","A","GD"
"73143","OK","Oklahoma City","Oklahoma","40","109","35.43","-97.52","A","POB"
"73144","OK","Oklahoma City","Oklahoma","40","109","35.41","-97.55","A","POB"
"73145","OK","Oklahoma City","Oklahoma","40","109","35.43","-97.41","A","GD"
"73146","OK","Oklahoma City","Oklahoma","40","109","35.49","-97.53","A","POB"
"73147","OK","Oklahoma City","Oklahoma","40","109","35.49","-97.58","A","POB"
"73148","OK","Oklahoma City","Oklahoma","40","109","35.45","-97.55","A","POB"
"73149","OK","Oklahoma City","Oklahoma","40","109","35.39","-97.5","A","GD"
"73150","OK","Oklahoma City","Oklahoma","40","109","35.41","-97.34","A","GD"
"73151","OK","Oklahoma City","Oklahoma","40","109","35.57","-97.41","A","GD"
"73152","OK","Oklahoma City","Oklahoma","40","109","35.52","-97.5","A","POB"
"73153","OK","Oklahoma City","Cleveland","40","27","35.34","-97.49","A","POB"
"73154","OK","Oklahoma City","Oklahoma","40","109","35.52","-97.53","A","POB"
"73155","OK","Oklahoma City","Oklahoma","40","109","35.42","-97.44","A","POB"
"73156","OK","Oklahoma City","Oklahoma","40","109","35.57","-97.55","A","POB"
"73157","OK","Oklahoma City","Oklahoma","40","109","35.43","-97.57","A","POB"
"73159","OK","Oklahoma City","Oklahoma","40","109","35.39","-97.56","A","GD"
"73160","OK","Oklahoma City","Cleveland","40","27","35.34","-97.48","A","GD"
"73162","OK","Oklahoma City","Oklahoma","40","109","35.58","-97.64","A","GD"
"73163","OK","Oklahoma City","Oklahoma","40","109","35.43","-97.52","A","GD"
"73164","OK","Oklahoma City","Oklahoma","40","109","35.43","-97.52","A","POB"
"73165","OK","Oklahoma City","Cleveland","40","27","35.34","-97.37","A","GD"
"73167","OK","Oklahoma City","Oklahoma","40","109","35.46","-97.52","A","GD"
"73169","OK","Oklahoma City","Oklahoma","40","109","35.39","-97.64","A","GD"
"73170","OK","Oklahoma City","Cleveland","40","27","35.34","-97.54","A","GD"
"73172","OK","Oklahoma City","Oklahoma","40","109","35.56","-97.64","A","POB"
"73173","OK","Oklahoma City","Oklahoma","40","109","35.35","-97.62","A","GD"
"73178","OK","Oklahoma City","Oklahoma","40","109","35.54","-97.57","A","POB"
"73179","OK","Oklahoma City","Oklahoma","40","109","35.42","-97.64","A","GD"
"73184","OK","Oklahoma City","Oklahoma","40","109","35.62","-97.57","A","PVT"
"73185","OK","Oklahoma City","Oklahoma","40","109","35.47","-97.52","A","PVT"
"73189","OK","Oklahoma City","Cleveland","40","27","35.39","-97.58","A","POB"
"73190","OK","Oklahoma City","Oklahoma","40","109","35.46","-97.52","A","PVT"
"73194","OK","Oklahoma City","Oklahoma","40","109","35.52","-97.5","A","PVT"
"73195","OK","Oklahoma City","Oklahoma","40","109","35.57","-97.52","A","GD"
"73196","OK","Oklahoma City","Oklahoma","40","109","35.46","-97.4","A","PVT"
"73401","OK","Ardmore","Carter","40","19","34.19","-97.13","A","GD"
"73402","OK","Ardmore","Carter","40","19","34.17","-97.1","A","POB"
"73403","OK","Ardmore","Carter","40","19","34.17","-97.14","A","POB"
"73425","OK","Countyline","Stephens","40","137","34.45","-97.56","A","POB"
"73430","OK","Burneyville","Love","40","85","33.91","-97.33","A","GD"
"73432","OK","Coleman","Johnston","40","69","34.25","-96.43","A","GD"
"73433","OK","Elmore City","Garvin","40","49","34.62","-97.4","A","GD"
"73434","OK","Foster","Stephens","40","137","34.62","-97.61","A","GD"
"73435","OK","Fox","Carter","40","19","34.36","-97.49","A","POB"
