"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"82001","WY","Cheyenne","Laramie","56","21","41.14","-104.8","A","GD"
"82002","WY","Cheyenne","Laramie","56","21","41.14","-104.82","A","PVT"
"82003","WY","Cheyenne","Laramie","56","21","41.17","-104.79","A","POB"
"82005","WY","Fe Warren Afb","Laramie","56","21","41.15","-104.86","A","GD"
"82006","WY","Cheyenne","Laramie","56","21","41.17","-104.84","A","PVT"
"82007","WY","Cheyenne","Laramie","56","21","41.1","-104.8","A","GD"
"82008","WY","Cheyenne","Laramie","56","21","41.11","-104.83","A","PVT"
"82009","WY","Cheyenne","Laramie","56","21","41.28","-104.88","A","GD"
"82010","WY","Cheyenne","Laramie","56","21","41.1","-104.78","A","PVT"
"82050","WY","Albin","Laramie","56","21","41.44","-104.16","A","GD"
"82051","WY","Bosler","Albany","56","1","41.61","-105.63","A","GD"
"82052","WY","Buford","Albany","56","1","41.12","-105.3","A","GD"
"82053","WY","Burns","Laramie","56","21","41.2","-104.37","A","GD"
"82054","WY","Carpenter","Laramie","56","21","41.05","-104.35","A","GD"
"82055","WY","Centennial","Albany","56","1","41.32","-106.15","A","POB"
"82058","WY","Garrett","Albany","56","1","42.04","-105.58","A","GD"
"82059","WY","Granite Canon","Laramie","56","21","41.06","-105.2","A","POB"
"82060","WY","Hillsdale","Laramie","56","21","41.19","-104.5","A","POB"
"82061","WY","Horse Creek","Laramie","56","21","41.42","-105.17","A","POB"
"82063","WY","Jelm","Albany","56","1","41.05","-106.01","A","GD"
"82070","WY","Laramie","Albany","56","1","41.23","-105.71","A","GD"
"82071","WY","Laramie","Albany","56","1","41.42","-105.61","A","POB"
"82072","WY","Laramie","Albany","56","1","41.34","-105.58","A","GD"
"82073","WY","Laramie","Albany","56","1","41.36","-105.59","A","POB"
"82081","WY","Meriden","Laramie","56","21","41.52","-104.33","A","GD"
"82082","WY","Pine Bluffs","Laramie","56","21","41.2","-104.1","A","GD"
"82083","WY","Rock River","Albany","56","1","41.62","-106.11","A","GD"
"82084","WY","Tie Siding","Albany","56","1","41.03","-105.56","A","POB"
"82190","WY","Yellowstone National Park","Park","56","29","44.49","-110.63","A","GD"
"82201","WY","Wheatland","Platte","56","31","42.05","-105.03","A","GD"
"82210","WY","Chugwater","Platte","56","31","41.75","-104.84","A","GD"
"82212","WY","Fort Laramie","Goshen","56","15","42.28","-104.54","A","GD"
"82213","WY","Glendo","Platte","56","31","42.49","-104.97","A","GD"
"82214","WY","Guernsey","Platte","56","31","42.27","-104.75","A","GD"
"82215","WY","Hartville","Platte","56","31","42.38","-104.76","A","GD"
"82217","WY","Hawk Springs","Goshen","56","15","41.77","-104.23","A","GD"
"82218","WY","Huntley","Goshen","56","15","41.93","-104.15","A","POB"
"82219","WY","Jay Em","Goshen","56","15","42.49","-104.53","A","GD"
"82221","WY","Lagrange","Goshen","56","15","41.64","-104.24","A","GD"
"82222","WY","Lance Creek","Niobrara","56","27","43.12","-104.67","A","GD"
"82223","WY","Lingle","Goshen","56","15","42.13","-104.36","A","GD"
"82224","WY","Lost Springs","Converse","56","9","43.03","-104.81","A","GD"
"82225","WY","Lusk","Niobrara","56","27","42.9","-104.38","A","GD"
"82227","WY","Manville","Niobrara","56","27","42.78","-104.74","A","GD"
"82229","WY","Shawnee","Converse","56","9","42.81","-104.95","A","GD"
"82240","WY","Torrington","Goshen","56","15","42.09","-104.19","A","GD"
"82242","WY","Van Tassell","Niobrara","56","27","42.66","-104.1","A","GD"
"82243","WY","Veteran","Goshen","56","15","41.98","-104.39","A","GD"
"82244","WY","Yoder","Goshen","56","15","41.89","-104.35","A","GD"
"82301","WY","Rawlins","Carbon","56","7","41.82","-107.31","A","GD"
"82310","WY","Jeffrey City","Fremont","56","13","42.77","-107.94","A","GD"
"82321","WY","Baggs","Carbon","56","7","41.05","-107.66","A","GD"
"82322","WY","Bairoil","Sweetwater","56","37","42.24","-107.56","A","POB"
"82323","WY","Dixon","Carbon","56","7","41.03","-107.51","A","GD"
"82324","WY","Elk Mountain","Carbon","56","7","41.66","-106.45","A","POB"
"82325","WY","Encampment","Carbon","56","7","41.19","-106.83","A","GD"
"82327","WY","Hanna","Carbon","56","7","42.13","-106.71","A","GD"
"82329","WY","Medicine Bow","Carbon","56","7","42.03","-106.14","A","GD"
"82331","WY","Saratoga","Carbon","56","7","41.43","-106.8","A","GD"
"82332","WY","Savery","Carbon","56","7","41.06","-107.3","A","GD"
"82334","WY","Sinclair","Carbon","56","7","41.9","-107.02","A","GD"
"82335","WY","Walcott","Carbon","56","7","41.76","-106.84","A","POB"
"82336","WY","Wamsutter","Sweetwater","56","37","41.71","-108.11","A","POB"
"82401","WY","Worland","Washakie","56","43","44.01","-108.06","A","GD"
"82410","WY","Basin","Big Horn","56","3","44.38","-108.06","A","GD"
"82411","WY","Burlington","Big Horn","56","3","44.43","-108.45","A","GD"
"82412","WY","Byron","Big Horn","56","3","44.79","-108.54","A","POB"
"82414","WY","Cody","Park","56","29","44.51","-109.17","A","GD"
"82420","WY","Cowley","Big Horn","56","3","44.91","-108.44","A","POB"
"82421","WY","Deaver","Big Horn","56","3","44.9","-108.6","A","GD"
"82422","WY","Emblem","Big Horn","56","3","44.49","-108.4","A","POB"
"82423","WY","Frannie","Park","56","29","44.98","-108.61","A","POB"
"82426","WY","Greybull","Big Horn","56","3","44.52","-107.91","A","GD"
"82428","WY","Hyattville","Big Horn","56","3","44.3","-107.55","A","GD"
"82430","WY","Kirby","Hot Springs","56","17","43.81","-108.18","A","POB"
"82431","WY","Lovell","Big Horn","56","3","44.85","-108.28","A","GD"
"82432","WY","Manderson","Big Horn","56","3","44.24","-107.91","A","GD"
"82433","WY","Meeteetse","Park","56","29","44.14","-108.93","A","GD"
"82434","WY","Otto","Big Horn","56","3","44.38","-108.3","A","GD"
"82435","WY","Powell","Park","56","29","44.81","-108.83","A","GD"
"82440","WY","Ralston","Park","56","29","44.72","-108.87","A","POB"
"82441","WY","Shell","Big Horn","56","3","44.64","-107.77","A","GD"
"82442","WY","Ten Sleep","Washakie","56","43","43.97","-107.34","A","GD"
"82443","WY","Thermopolis","Hot Springs","56","17","43.7","-108.35","A","GD"
"82450","WY","Wapiti","Park","56","29","44.47","-109.44","A","POB"
"82501","WY","Riverton","Fremont","56","13","43.06","-108.39","A","GD"
"82510","WY","Arapahoe","Fremont","56","13","42.98","-108.58","A","GD"
"82512","WY","Crowheart","Fremont","56","13","43.36","-109.22","A","GD"
"82513","WY","Dubois","Fremont","56","13","43.55","-109.69","A","GD"
"82514","WY","Fort Washakie","Fremont","56","13","43.05","-108.93","A","GD"
"82515","WY","Hudson","Fremont","56","13","42.91","-108.57","A","POB"
"82516","WY","Kinnear","Fremont","56","13","43.18","-108.84","A","GD"
"82520","WY","Lander","Fremont","56","13","42.72","-108.65","A","GD"
"82523","WY","Pavillion","Fremont","56","13","43.36","-108.76","A","GD"
"82524","WY","Saint Stephens","Fremont","56","13","42.98","-108.42","A","POB"
"82601","WY","Casper","Natrona","56","25","42.86","-106.32","A","GD"
"82602","WY","Casper","Natrona","56","25","42.85","-106.34","A","POB"
"82604","WY","Casper","Natrona","56","25","42.83","-106.51","A","GD"
"82605","WY","Casper","Natrona","56","25","42.87","-106.31","A","POB"
"82609","WY","Casper","Natrona","56","25","42.84","-106.26","A","GD"
"82615","WY","Shirley Basin","Carbon","56","7","42.85","-106.28","A","GD"
"82620","WY","Alcova","Natrona","56","25","42.48","-107.03","A","GD"
"82630","WY","Arminto","Natrona","56","25","43.18","-107.3","A","GD"
"82633","WY","Douglas","Converse","56","9","42.83","-105.43","A","GD"
"82635","WY","Edgerton","Natrona","56","25","43.4","-106.24","A","POB"
"82636","WY","Evansville","Natrona","56","25","42.88","-106.21","A","GD"
"82637","WY","Glenrock","Converse","56","9","42.82","-105.89","A","GD"
"82638","WY","Hiland","Natrona","56","25","43.12","-107.35","A","GD"
"82639","WY","Kaycee","Johnson","56","19","43.7","-106.55","A","GD"
"82640","WY","Linch","Johnson","56","19","43.56","-106.17","A","POB"
"82642","WY","Lysite","Fremont","56","13","43.29","-107.62","A","GD"
"82643","WY","Midwest","Natrona","56","25","43.41","-106.28","A","GD"
"82644","WY","Mills","Natrona","56","25","42.84","-106.37","A","POB"
"82646","WY","Natrona","Natrona","56","25","43","-106.78","A","GD"
"82648","WY","Powder River","Natrona","56","25","43.19","-107.11","A","POB"
"82649","WY","Shoshoni","Fremont","56","13","43.25","-108.19","A","GD"
"82701","WY","Newcastle","Weston","56","45","43.74","-104.41","A","GD"
"82710","WY","Aladdin","Crook","56","11","44.69","-104.31","A","GD"
"82711","WY","Alva","Crook","56","11","44.71","-104.46","A","GD"
"82712","WY","Beulah","Crook","56","11","44.49","-104.13","A","GD"
"82714","WY","Devils Tower","Crook","56","11","44.56","-104.7","A","GD"
"82715","WY","Four Corners","Weston","56","45","44.12","-104.13","A","GD"
"82716","WY","Gillette","Campbell","56","5","44.34","-105.55","A","GD"
"82717","WY","Gillette","Campbell","56","5","44.26","-105.38","A","POB"
"82718","WY","Gillette","Campbell","56","5","44.02","-105.54","A","GD"
"82720","WY","Hulett","Crook","56","11","44.78","-104.68","A","GD"
"82721","WY","Moorcroft","Crook","56","11","44.46","-104.9","A","GD"
"82723","WY","Osage","Weston","56","45","43.98","-104.44","A","GD"
"82725","WY","Recluse","Campbell","56","5","44.85","-105.72","A","GD"
"82727","WY","Rozet","Campbell","56","5","44.29","-105.2","A","GD"
"82729","WY","Sundance","Crook","56","11","44.39","-104.38","A","GD"
"82730","WY","Upton","Weston","56","45","44.05","-104.64","A","GD"
"82731","WY","Weston","Campbell","56","5","44.81","-105.27","A","GD"
"82732","WY","Wright","Campbell","56","5","43.73","-105.55","A","POB"
"82801","WY","Sheridan","Sheridan","56","33","44.8","-106.95","A","GD"
"82831","WY","Arvada","Sheridan","56","33","44.62","-106.07","A","GD"
"82832","WY","Banner","Sheridan","56","33","44.6","-106.85","A","GD"
"82833","WY","Big Horn","Sheridan","56","33","44.62","-107.09","A","POB"
"82834","WY","Buffalo","Johnson","56","19","44.27","-106.62","A","GD"
