"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"70001","LA","Metairie","Jefferson","22","51","29.99","-90.17","A","GD"
"70002","LA","Metairie","Jefferson","22","51","30.01","-90.16","A","GD"
"70003","LA","Metairie","Jefferson","22","51","30","-90.21","A","GD"
"70004","LA","Metairie","Jefferson","22","51","30","-90.18","A","POB"
"70005","LA","Metairie","Jefferson","22","51","30","-90.13","A","GD"
"70006","LA","Metairie","Jefferson","22","51","30.01","-90.19","A","GD"
"70009","LA","Metairie","Jefferson","22","51","30.01","-90.16","A","POB"
"70010","LA","Metairie","Jefferson","22","51","30.01","-90.16","A","POB"
"70011","LA","Metairie","Jefferson","22","51","30.01","-90.16","A","POB"
"70030","LA","Des Allemands","Saint Charles","22","89","29.82","-90.45","A","GD"
"70031","LA","Ama","Saint Charles","22","89","29.95","-90.3","A","GD"
"70032","LA","Arabi","Saint Bernard","22","87","29.96","-90","A","GD"
"70033","LA","Metairie","Jefferson","22","51","30","-90.21","A","POB"
"70036","LA","Barataria","Jefferson","22","51","29.72","-90.12","A","GD"
"70037","LA","Belle Chasse","Plaquemines","22","75","29.81","-90.01","A","GD"
"70038","LA","Boothville","Plaquemines","22","75","29.32","-89.39","A","POB"
"70039","LA","Boutte","Saint Charles","22","89","29.89","-90.39","A","GD"
"70040","LA","Braithwaite","Plaquemines","22","75","29.8","-89.96","A","GD"
"70041","LA","Buras","Plaquemines","22","75","29.36","-89.53","A","GD"
"70043","LA","Chalmette","Saint Bernard","22","87","29.95","-89.96","A","GD"
"70044","LA","Chalmette","Saint Bernard","22","87","29.95","-89.96","A","POB"
"70047","LA","Destrehan","Saint Charles","22","89","29.97","-90.38","A","GD"
"70049","LA","Edgard","St John The Baptist","22","95","30.03","-90.57","A","GD"
"70050","LA","Empire","Plaquemines","22","75","29.39","-89.6","A","POB"
"70051","LA","Garyville","St John The Baptist","22","95","30.06","-90.62","A","GD"
"70052","LA","Gramercy","Saint James","22","93","30.06","-90.69","A","GD"
"70053","LA","Gretna","Jefferson","22","51","29.92","-90.05","A","GD"
"70054","LA","Gretna","Jefferson","22","51","29.91","-90.05","A","POB"
"70055","LA","Metairie","Jefferson","22","51","30","-90.13","A","POB"
"70056","LA","Gretna","Jefferson","22","51","29.89","-90.03","A","GD"
"70057","LA","Hahnville","Saint Charles","22","89","29.98","-90.45","A","GD"
"70058","LA","Harvey","Jefferson","22","51","29.88","-90.07","A","GD"
"70059","LA","Harvey","Jefferson","22","51","29.9","-90.08","A","POB"
"70060","LA","Metairie","Jefferson","22","51","30","-90.17","A","PVT"
"70062","LA","Kenner","Jefferson","22","51","29.99","-90.25","A","GD"
"70063","LA","Kenner","Jefferson","22","51","29.99","-90.26","A","POB"
"70064","LA","Kenner","Jefferson","22","51","30.02","-90.25","A","POB"
"70065","LA","Kenner","Jefferson","22","51","30.03","-90.25","A","GD"
"70067","LA","Lafitte","Jefferson","22","51","29.72","-90.11","A","GD"
"70068","LA","La Place","St John The Baptist","22","95","30.07","-90.48","A","GD"
"70069","LA","La Place","St John The Baptist","22","95","30.07","-90.5","A","POB"
"70070","LA","Luling","Saint Charles","22","89","29.9","-90.35","A","GD"
"70071","LA","Lutcher","Saint James","22","93","30.05","-90.7","A","GD"
"70072","LA","Marrero","Jefferson","22","51","29.87","-90.11","A","GD"
"70073","LA","Marrero","Jefferson","22","51","29.86","-90.12","A","POB"
"70075","LA","Meraux","Saint Bernard","22","87","29.93","-89.92","A","GD"
"70076","LA","Mount Airy","St John The Baptist","22","95","30.06","-90.65","A","GD"
"70078","LA","New Sarpy","Saint Charles","22","89","29.98","-90.39","A","POB"
"70079","LA","Norco","Saint Charles","22","89","30","-90.41","A","GD"
"70080","LA","Paradis","Saint Charles","22","89","29.87","-90.44","A","GD"
"70081","LA","Pilottown","Plaquemines","22","75","29.18","-89.26","A","POB"
"70082","LA","Pointe A La Hache","Plaquemines","22","75","29.57","-89.78","A","POB"
"70083","LA","Port Sulphur","Plaquemines","22","75","29.49","-89.81","A","GD"
"70084","LA","Reserve","St John The Baptist","22","95","30.06","-90.56","A","GD"
"70085","LA","Saint Bernard","Saint Bernard","22","87","29.86","-89.8","A","GD"
"70086","LA","Saint James","Saint James","22","93","30.03","-90.86","A","GD"
"70087","LA","Saint Rose","Saint Charles","22","89","29.96","-90.31","A","GD"
"70090","LA","Vacherie","Saint James","22","93","29.99","-90.71","A","GD"
"70091","LA","Venice","Plaquemines","22","75","29.19","-89.26","A","GD"
"70092","LA","Violet","Saint Bernard","22","87","29.9","-89.9","A","GD"
