"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"96701","HI","Aiea","Honolulu","15","3","21.39","-157.92","A","GD"
"96703","HI","Anahola","Kauai","15","7","22.15","-159.32","A","POB"
"96704","HI","Captain Cook","Hawaii","15","1","19.31","-155.87","A","GD"
"96705","HI","Eleele","Kauai","15","7","21.9","-159.58","A","POB"
"96706","HI","Ewa Beach","Honolulu","15","3","21.34","-158.01","A","GD"
"96707","HI","Kapolei","Honolulu","15","3","21.34","-158.08","A","GD"
"96708","HI","Haiku","Maui","15","9","20.9","-156.26","A","GD"
"96709","HI","Kapolei","Honolulu","15","3","21.32","-158.01","A","POB"
"96710","HI","Hakalau","Hawaii","15","1","19.89","-155.16","A","POB"
"96712","HI","Haleiwa","Honolulu","15","3","21.62","-158.08","A","GD"
"96713","HI","Hana","Maui","15","9","20.76","-156.01","A","GD"
"96714","HI","Hanalei","Kauai","15","7","22.21","-159.53","A","POB"
"96715","HI","Hanamaulu","Kauai","15","7","22","-159.36","A","POB"
"96716","HI","Hanapepe","Kauai","15","7","21.94","-159.6","A","POB"
"96717","HI","Hauula","Honolulu","15","3","21.6","-157.9","A","GD"
"96718","HI","Hawaii National Park","Hawaii","15","1","19.41","-155.27","A","POB"
"96719","HI","Hawi","Hawaii","15","1","20.22","-155.83","A","POB"
"96720","HI","Hilo","Hawaii","15","1","19.71","-155.1","A","GD"
"96721","HI","Hilo","Hawaii","15","1","19.71","-155.04","A","POB"
"96722","HI","Princeville","Kauai","15","7","22.22","-159.48","A","GD"
"96725","HI","Holualoa","Hawaii","15","1","19.61","-155.94","A","GD"
"96726","HI","Honaunau","Hawaii","15","1","19.43","-155.84","A","POB"
"96727","HI","Honokaa","Hawaii","15","1","20.09","-155.51","A","GD"
"96728","HI","Honomu","Hawaii","15","1","19.86","-155.13","A","POB"
"96729","HI","Hoolehua","Maui","15","9","21.16","-157.08","A","POB"
"96730","HI","Kaaawa","Honolulu","15","3","21.55","-157.85","A","GD"
"96731","HI","Kahuku","Honolulu","15","3","21.68","-157.95","A","GD"
"96732","HI","Kahului","Maui","15","9","20.88","-156.47","A","GD"
"96733","HI","Kahului","Maui","15","9","20.89","-156.47","A","POB"
"96734","HI","Kailua","Honolulu","15","3","21.41","-157.74","A","GD"
"96737","HI","Ocean View","Hawaii","15","1","19.1","-155.77","A","POB"
"96738","HI","Waikoloa","Hawaii","15","1","19.92","-155.8","A","GD"
"96739","HI","Keauhou","Hawaii","15","1","19.65","-156","A","POB"
"96740","HI","Kailua Kona","Hawaii","15","1","19.68","-155.98","A","GD"
"96741","HI","Kalaheo","Kauai","15","7","21.93","-159.52","A","GD"
"96742","HI","Kalaupapa","Kalawao","15","5","21.19","-156.98","A","POB"
"96743","HI","Kamuela","Hawaii","15","1","19.97","-155.71","A","GD"
"96744","HI","Kaneohe","Honolulu","15","3","21.43","-157.81","A","GD"
"96745","HI","Kailua Kona","Hawaii","15","1","19.68","-155.97","A","POB"
"96746","HI","Kapaa","Kauai","15","7","22.09","-159.34","A","GD"
"96747","HI","Kaumakani","Kauai","15","7","21.92","-159.62","A","POB"
"96748","HI","Kaunakakai","Maui","15","9","21.11","-156.95","A","GD"
"96749","HI","Keaau","Hawaii","15","1","19.62","-155.01","A","GD"
"96750","HI","Kealakekua","Hawaii","15","1","19.51","-155.92","A","GD"
"96751","HI","Kealia","Kauai","15","7","22.11","-159.3","A","POB"
"96752","HI","Kekaha","Kauai","15","7","21.97","-159.72","A","POB"
"96753","HI","Kihei","Maui","15","9","20.74","-156.45","A","GD"
"96754","HI","Kilauea","Kauai","15","7","22.21","-159.4","A","GD"
"96755","HI","Kapaau","Hawaii","15","1","20.22","-155.8","A","POB"
"96756","HI","Koloa","Kauai","15","7","21.91","-159.46","A","GD"
"96757","HI","Kualapuu","Maui","15","9","21.16","-157.02","A","POB"
"96759","HI","Kunia","Honolulu","15","3","21.46","-158.06","A","POB"
"96760","HI","Kurtistown","Hawaii","15","1","19.56","-155.06","A","GD"
