"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"97001","OR","Antelope","Wasco","41","65","44.89","-120.65","A","POB"
"97002","OR","Aurora","Marion","41","47","45.24","-122.79","A","GD"
"97003","OR","Beaverton","Washington","41","67","45.51","-122.88","A","GD"
"97004","OR","Beavercreek","Clackamas","41","5","45.26","-122.47","A","GD"
"97005","OR","Beaverton","Washington","41","67","45.49","-122.8","A","GD"
"97006","OR","Beaverton","Washington","41","67","45.52","-122.86","A","GD"
"97007","OR","Beaverton","Washington","41","67","45.47","-122.86","A","GD"
"97008","OR","Beaverton","Washington","41","67","45.46","-122.8","A","GD"
"97009","OR","Boring","Clackamas","41","5","45.42","-122.35","A","GD"
"97010","OR","Bridal Veil","Multnomah","41","51","45.55","-122.27","A","POB"
"97011","OR","Brightwood","Clackamas","41","5","45.38","-122.01","A","GD"
"97013","OR","Canby","Clackamas","41","5","45.25","-122.68","A","GD"
"97014","OR","Cascade Locks","Hood River","41","27","45.63","-121.95","A","GD"
"97015","OR","Clackamas","Clackamas","41","5","45.42","-122.54","A","GD"
"97016","OR","Clatskanie","Columbia","41","9","46.09","-123.26","A","GD"
"97017","OR","Colton","Clackamas","41","5","45.18","-122.4","A","GD"
"97018","OR","Columbia City","Columbia","41","9","45.89","-122.81","A","GD"
"97019","OR","Corbett","Multnomah","41","51","45.51","-122.22","A","GD"
"97020","OR","Donald","Marion","41","47","45.22","-122.84","A","GD"
"97021","OR","Dufur","Wasco","41","65","45.4","-121.15","A","GD"
"97022","OR","Eagle Creek","Clackamas","41","5","45.35","-122.34","A","GD"
"97023","OR","Estacada","Clackamas","41","5","45.27","-122.29","A","GD"
"97024","OR","Fairview","Multnomah","41","51","45.54","-122.44","A","GD"
"97026","OR","Gervais","Marion","41","47","45.11","-122.92","A","GD"
"97027","OR","Gladstone","Clackamas","41","5","45.39","-122.59","A","GD"
"97028","OR","Government Camp","Clackamas","41","5","45.29","-121.74","A","GD"
"97029","OR","Grass Valley","Sherman","41","55","45.31","-120.8","A","GD"
"97030","OR","Gresham","Multnomah","41","51","45.51","-122.43","A","GD"
"97031","OR","Hood River","Hood River","41","27","45.67","-121.54","A","GD"
"97032","OR","Hubbard","Marion","41","47","45.18","-122.8","A","GD"
"97033","OR","Kent","Sherman","41","55","45.21","-120.59","A","POB"
"97034","OR","Lake Oswego","Clackamas","41","5","45.41","-122.68","A","GD"
"97035","OR","Lake Oswego","Clackamas","41","5","45.41","-122.73","A","GD"
"97036","OR","Marylhurst","Clackamas","41","5","45.4","-122.65","A","POB"
"97037","OR","Maupin","Wasco","41","65","45.09","-121.12","A","GD"
"97038","OR","Molalla","Clackamas","41","5","45.11","-122.57","A","GD"
"97039","OR","Moro","Sherman","41","55","45.48","-120.65","A","GD"
"97040","OR","Mosier","Wasco","41","65","45.65","-121.38","A","GD"
"97041","OR","Mount Hood Parkdale","Hood River","41","27","45.48","-121.59","A","GD"
"97042","OR","Mulino","Clackamas","41","5","45.21","-122.55","A","GD"
"97044","OR","Odell","Hood River","41","27","45.63","-121.54","A","POB"
"97045","OR","Oregon City","Clackamas","41","5","45.34","-122.58","A","GD"
"97048","OR","Rainier","Columbia","41","9","46.07","-122.96","A","GD"
"97049","OR","Rhododendron","Clackamas","41","5","45.37","-121.9","A","GD"
"97050","OR","Rufus","Sherman","41","55","45.69","-120.74","A","POB"
"97051","OR","Saint Helens","Columbia","41","9","45.86","-122.84","A","GD"
"97053","OR","Warren","Columbia","41","9","45.82","-122.86","A","GD"
"97054","OR","Deer Island","Columbia","41","9","45.94","-122.92","A","GD"
"97055","OR","Sandy","Clackamas","41","5","45.39","-122.23","A","GD"
"97056","OR","Scappoose","Columbia","41","9","45.78","-122.92","A","GD"
"97057","OR","Shaniko","Wasco","41","65","45","-120.75","A","POB"
"97058","OR","The Dalles","Wasco","41","65","45.59","-121.19","A","GD"
"97060","OR","Troutdale","Multnomah","41","51","45.53","-122.39","A","GD"
"97062","OR","Tualatin","Washington","41","67","45.37","-122.77","A","GD"
"97063","OR","Tygh Valley","Wasco","41","65","45.24","-121.26","A","GD"
"97064","OR","Vernonia","Columbia","41","9","45.87","-123.21","A","GD"
"97065","OR","Wasco","Sherman","41","55","45.6","-120.74","A","GD"
"97067","OR","Welches","Clackamas","41","5","45.34","-121.97","A","GD"
"97068","OR","West Linn","Clackamas","41","5","45.36","-122.65","A","GD"
"97070","OR","Wilsonville","Clackamas","41","5","45.31","-122.77","A","GD"
"97071","OR","Woodburn","Marion","41","47","45.14","-122.85","A","GD"
"97075","OR","Beaverton","Washington","41","67","45.49","-122.8","A","POB"
"97076","OR","Beaverton","Washington","41","67","45.49","-122.8","A","POB"
"97077","OR","Beaverton","Washington","41","67","45.49","-122.8","A","PVT"
"97078","OR","Beaverton","Washington","41","67","45.48","-122.87","A","GD"
"97080","OR","Gresham","Multnomah","41","51","45.48","-122.41","A","GD"
"97086","OR","Happy Valley","Clackamas","41","5","45.44","-122.53","A","GD"
"97089","OR","Damascus","Clackamas","41","5","45.42","-122.46","A","GD"
"97101","OR","Amity","Yamhill","41","71","45.1","-123.21","A","GD"
"97102","OR","Arch Cape","Clatsop","41","7","45.8","-123.96","A","GD"
"97103","OR","Astoria","Clatsop","41","7","46.16","-123.75","A","GD"
"97106","OR","Banks","Washington","41","67","45.64","-123.12","A","GD"
"97107","OR","Bay City","Tillamook","41","57","45.54","-123.88","A","GD"
"97108","OR","Beaver","Tillamook","41","57","45.28","-123.71","A","GD"
"97109","OR","Buxton","Washington","41","67","45.73","-123.2","A","GD"
"97110","OR","Cannon Beach","Clatsop","41","7","45.9","-123.96","A","POB"
"97111","OR","Carlton","Yamhill","41","71","45.28","-123.2","A","GD"
"97112","OR","Cloverdale","Tillamook","41","57","45.26","-123.87","A","GD"
"97113","OR","Cornelius","Washington","41","67","45.52","-123.05","A","GD"
"97114","OR","Dayton","Yamhill","41","71","45.21","-123.08","A","GD"
"97115","OR","Dundee","Yamhill","41","71","45.27","-123.02","A","GD"
"97116","OR","Forest Grove","Washington","41","67","45.54","-123.13","A","GD"
"97117","OR","Gales Creek","Washington","41","67","45.61","-123.26","A","GD"
"97118","OR","Garibaldi","Tillamook","41","57","45.56","-123.91","A","POB"
"97119","OR","Gaston","Washington","41","67","45.45","-123.18","A","GD"
"97121","OR","Hammond","Clatsop","41","7","46.2","-123.95","A","GD"
"97122","OR","Hebo","Tillamook","41","57","45.18","-123.82","A","GD"
"97123","OR","Hillsboro","Washington","41","67","45.49","-122.97","A","GD"
"97124","OR","Hillsboro","Washington","41","67","45.54","-122.95","A","GD"
"97125","OR","Manning","Washington","41","67","45.66","-123.22","A","GD"
"97127","OR","Lafayette","Yamhill","41","71","45.25","-123.11","A","GD"
"97128","OR","Mcminnville","Yamhill","41","71","45.21","-123.21","A","GD"
"97130","OR","Manzanita","Tillamook","41","57","45.71","-123.93","A","POB"
"97131","OR","Nehalem","Tillamook","41","57","45.72","-123.87","A","GD"
"97132","OR","Newberg","Yamhill","41","71","45.31","-122.97","A","GD"
"97133","OR","North Plains","Washington","41","67","45.64","-123.01","A","GD"
"97134","OR","Oceanside","Tillamook","41","57","45.46","-123.97","A","POB"
"97135","OR","Pacific City","Tillamook","41","57","45.21","-123.96","A","POB"
"97136","OR","Rockaway Beach","Tillamook","41","57","45.61","-123.94","A","GD"
"97137","OR","Saint Paul","Marion","41","47","45.22","-122.96","A","GD"
"97138","OR","Seaside","Clatsop","41","7","45.92","-123.83","A","GD"
"97140","OR","Sherwood","Washington","41","67","45.35","-122.86","A","GD"
"97141","OR","Tillamook","Tillamook","41","57","45.46","-123.8","A","GD"
"97143","OR","Netarts","Tillamook","41","57","45.44","-123.95","A","POB"
"97144","OR","Timber","Washington","41","67","45.75","-123.3","A","GD"
"97145","OR","Tolovana Park","Clatsop","41","7","45.87","-123.96","A","POB"
"97146","OR","Warrenton","Clatsop","41","7","46.14","-123.92","A","GD"
"97147","OR","Wheeler","Tillamook","41","57","45.69","-123.88","A","POB"
"97148","OR","Yamhill","Yamhill","41","71","45.35","-123.24","A","GD"
"97149","OR","Neskowin","Tillamook","41","57","45.11","-123.97","A","GD"
"97201","OR","Portland","Multnomah","41","51","45.51","-122.69","A","GD"
"97202","OR","Portland","Multnomah","41","51","45.48","-122.64","A","GD"
"97203","OR","Portland","Multnomah","41","51","45.59","-122.74","A","GD"
"97204","OR","Portland","Multnomah","41","51","45.52","-122.67","A","GD"
"97205","OR","Portland","Multnomah","41","51","45.52","-122.69","A","GD"
"97206","OR","Portland","Multnomah","41","51","45.48","-122.6","A","GD"
"97207","OR","Portland","Multnomah","41","51","45.52","-122.69","A","POB"
"97208","OR","Portland","Multnomah","41","51","45.53","-122.68","A","POB"
"97209","OR","Portland","Multnomah","41","51","45.53","-122.68","A","GD"
"97210","OR","Portland","Multnomah","41","51","45.54","-122.71","A","GD"
"97211","OR","Portland","Multnomah","41","51","45.57","-122.65","A","GD"
"97212","OR","Portland","Multnomah","41","51","45.54","-122.64","A","GD"
"97213","OR","Portland","Multnomah","41","51","45.54","-122.6","A","GD"
"97214","OR","Portland","Multnomah","41","51","45.51","-122.65","A","GD"
"97215","OR","Portland","Multnomah","41","51","45.52","-122.6","A","GD"
"97216","OR","Portland","Multnomah","41","51","45.52","-122.56","A","GD"
"97217","OR","Portland","Multnomah","41","51","45.58","-122.69","A","GD"
"97218","OR","Portland","Multnomah","41","51","45.56","-122.6","A","GD"
"97219","OR","Portland","Multnomah","41","51","45.46","-122.71","A","GD"
"97220","OR","Portland","Multnomah","41","51","45.55","-122.56","A","GD"
"97221","OR","Portland","Multnomah","41","51","45.5","-122.73","A","GD"
"97222","OR","Portland","Clackamas","41","5","45.44","-122.62","A","GD"
"97223","OR","Portland","Washington","41","67","45.44","-122.78","A","GD"
"97224","OR","Portland","Washington","41","67","45.41","-122.79","A","GD"
"97225","OR","Portland","Washington","41","67","45.5","-122.77","A","GD"
"97227","OR","Portland","Multnomah","41","51","45.54","-122.67","A","GD"
