"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"83201","ID","Pocatello","Bannock","16","5","42.88","-112.44","A","GD"
"83202","ID","Pocatello","Bannock","16","5","42.96","-112.45","A","GD"
"83203","ID","Fort Hall","Bingham","16","11","43.04","-112.48","A","POB"
"83204","ID","Pocatello","Bannock","16","5","42.84","-112.51","A","GD"
"83205","ID","Pocatello","Bannock","16","5","42.84","-112.46","A","POB"
"83206","ID","Pocatello","Bannock","16","5","42.86","-112.46","A","POB"
"83209","ID","Pocatello","Bannock","16","5","42.86","-112.43","A","PVT"
"83210","ID","Aberdeen","Bingham","16","11","42.97","-112.83","A","GD"
"83211","ID","American Falls","Power","16","77","42.75","-112.92","A","GD"
"83212","ID","Arbon","Power","16","77","42.56","-112.52","A","GD"
"83213","ID","Arco","Butte","16","23","43.62","-113.3","A","GD"
"83214","ID","Arimo","Bannock","16","5","42.56","-112.25","A","GD"
"83215","ID","Atomic City","Bingham","16","11","43.44","-112.81","A","GD"
"83217","ID","Bancroft","Caribou","16","29","42.76","-111.9","A","GD"
"83218","ID","Basalt","Bingham","16","11","43.32","-112.17","A","POB"
"83220","ID","Bern","Bear Lake","16","7","42.35","-111.38","A","GD"
"83221","ID","Blackfoot","Bingham","16","11","43.23","-112.41","A","GD"
"83223","ID","Bloomington","Bear Lake","16","7","42.19","-111.4","A","POB"
"83226","ID","Challis","Custer","16","37","44.63","-114.27","A","GD"
"83227","ID","Clayton","Custer","16","37","44.25","-114.48","A","GD"
"83228","ID","Clifton","Franklin","16","41","42.2","-112.02","A","GD"
"83229","ID","Cobalt","Lemhi","16","59","45.11","-114.44","A","GD"
"83230","ID","Conda","Caribou","16","29","42.73","-111.52","A","GD"
"83232","ID","Dayton","Franklin","16","41","42.13","-111.98","A","GD"
"83233","ID","Dingle","Bear Lake","16","7","42.18","-111.24","A","POB"
"83234","ID","Downey","Bannock","16","5","42.43","-112.12","A","GD"
"83235","ID","Ellis","Custer","16","37","44.64","-113.92","A","GD"
"83236","ID","Firth","Bingham","16","11","43.28","-111.99","A","GD"
"83237","ID","Franklin","Franklin","16","41","42.02","-111.79","A","GD"
"83238","ID","Geneva","Bear Lake","16","7","42.32","-111.09","A","GD"
"83239","ID","Georgetown","Bear Lake","16","7","42.49","-111.35","A","POB"
"83241","ID","Grace","Caribou","16","29","42.54","-111.75","A","GD"
"83243","ID","Holbrook","Oneida","16","71","42.17","-112.66","A","GD"
"83244","ID","Howe","Butte","16","23","43.9","-113.1","A","GD"
"83245","ID","Inkom","Bannock","16","5","42.8","-112.23","A","GD"
"83246","ID","Lava Hot Springs","Bannock","16","5","42.61","-112.02","A","GD"
"83250","ID","Mccammon","Bannock","16","5","42.66","-112.2","A","GD"
"83251","ID","Mackay","Custer","16","37","43.96","-113.8","A","GD"
"83252","ID","Malad City","Oneida","16","71","42.18","-112.36","A","GD"
"83253","ID","May","Lemhi","16","59","44.45","-113.74","A","GD"
"83254","ID","Montpelier","Bear Lake","16","7","42.32","-111.29","A","GD"
"83255","ID","Moore","Butte","16","23","43.76","-113.47","A","GD"
"83256","ID","Moreland","Bingham","16","11","43.22","-112.44","A","POB"
"83261","ID","Paris","Bear Lake","16","7","42.22","-111.41","A","POB"
"83262","ID","Pingree","Bingham","16","11","43.13","-112.61","A","GD"
"83263","ID","Preston","Franklin","16","41","42.15","-111.82","A","GD"
"83271","ID","Rockland","Power","16","77","42.53","-112.85","A","GD"
"83272","ID","Saint Charles","Bear Lake","16","7","42.13","-111.36","A","GD"
"83274","ID","Shelley","Bingham","16","11","43.36","-112.11","A","GD"
"83276","ID","Soda Springs","Caribou","16","29","42.71","-111.56","A","GD"
"83277","ID","Springfield","Bingham","16","11","43.07","-112.68","A","GD"
"83278","ID","Stanley","Custer","16","37","44.29","-114.91","A","GD"
"83281","ID","Swanlake","Bannock","16","5","42.3","-111.97","A","POB"
"83283","ID","Thatcher","Franklin","16","41","42.35","-111.69","A","GD"
"83285","ID","Wayan","Caribou","16","29","43.07","-111.33","A","GD"
"83286","ID","Weston","Franklin","16","41","42.06","-111.97","A","GD"
"83287","ID","Fish Haven","Bear Lake","16","7","42.03","-111.42","A","GD"
"83301","ID","Twin Falls","Twin Falls","16","83","42.53","-114.48","A","GD"
"83302","ID","Rogerson","Twin Falls","16","83","42.17","-114.97","A","GD"
"83303","ID","Twin Falls","Twin Falls","16","83","42.56","-114.46","A","POB"
"83311","ID","Albion","Cassia","16","31","42.39","-113.56","A","GD"
"83312","ID","Almo","Cassia","16","31","41.94","-113.71","A","POB"
