"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"6001","CT","Avon","Hartford","9","3","41.79","-72.86","A","GD"
"6002","CT","Bloomfield","Hartford","9","3","41.83","-72.73","A","GD"
"6006","CT","Windsor","Hartford","9","3","41.85","-72.64","A","PVT"
"6010","CT","Bristol","Hartford","9","3","41.68","-72.93","A","GD"
"6011","CT","Bristol","Hartford","9","3","41.68","-72.95","A","POB"
"6013","CT","Burlington","Hartford","9","3","41.76","-72.95","A","GD"
"6016","CT","Broad Brook","Hartford","9","3","41.91","-72.54","A","GD"
"6018","CT","Canaan","Litchfield","9","5","42.03","-73.32","A","GD"
"6019","CT","Canton","Hartford","9","3","41.84","-72.91","A","GD"
"6020","CT","Canton Center","Hartford","9","3","41.83","-72.93","A","POB"
"6021","CT","Colebrook","Litchfield","9","5","42.02","-73.11","A","GD"
"6022","CT","Collinsville","Hartford","9","3","41.87","-72.93","A","POB"
"6023","CT","East Berlin","Hartford","9","3","41.62","-72.72","A","GD"
"6024","CT","East Canaan","Litchfield","9","5","42.01","-73.27","A","GD"
"6025","CT","East Glastonbury","Hartford","9","3","41.69","-72.53","A","POB"
"6026","CT","East Granby","Hartford","9","3","41.93","-72.75","A","GD"
"6027","CT","East Hartland","Hartford","9","3","42","-72.91","A","GD"
"6028","CT","East Windsor Hill","Hartford","9","3","41.86","-72.6","A","POB"
"6029","CT","Ellington","Tolland","9","13","41.91","-72.45","A","GD"
"6030","CT","Farmington","Hartford","9","3","41.71","-72.84","A","PVT"
"6031","CT","Falls Village","Litchfield","9","5","41.95","-73.33","A","GD"
"6032","CT","Farmington","Hartford","9","3","41.73","-72.83","A","GD"
"6033","CT","Glastonbury","Hartford","9","3","41.71","-72.57","A","GD"
"6034","CT","Farmington","Hartford","9","3","41.71","-72.87","A","POB"
"6035","CT","Granby","Hartford","9","3","41.96","-72.8","A","GD"
"6037","CT","Berlin","Hartford","9","3","41.62","-72.77","A","GD"
"6039","CT","Lakeville","Litchfield","9","5","41.95","-73.44","A","GD"
"6040","CT","Manchester","Hartford","9","3","41.77","-72.53","A","GD"
"6041","CT","Manchester","Hartford","9","3","41.78","-72.52","A","PVT"
"6042","CT","Manchester","Hartford","9","3","41.8","-72.52","A","GD"
"6043","CT","Bolton","Tolland","9","13","41.77","-72.44","A","GD"
"6045","CT","Manchester","Hartford","9","3","41.78","-72.52","A","POB"
"6050","CT","New Britain","Hartford","9","3","41.68","-72.78","A","POB"
"6051","CT","New Britain","Hartford","9","3","41.67","-72.77","A","GD"
"6052","CT","New Britain","Hartford","9","3","41.66","-72.8","A","GD"
"6053","CT","New Britain","Hartford","9","3","41.69","-72.79","A","GD"
"6057","CT","New Hartford","Litchfield","9","5","41.86","-73","A","GD"
"6058","CT","Norfolk","Litchfield","9","5","41.99","-73.2","A","GD"
"6059","CT","North Canton","Hartford","9","3","41.96","-72.96","A","POB"
"6060","CT","North Granby","Hartford","9","3","42.01","-72.84","A","GD"
"6061","CT","Pine Meadow","Litchfield","9","5","41.88","-72.97","A","POB"
"6062","CT","Plainville","Hartford","9","3","41.67","-72.86","A","GD"
"6063","CT","Barkhamsted","Litchfield","9","5","41.92","-72.98","A","GD"
"6064","CT","Poquonock","Hartford","9","3","41.9","-72.68","A","POB"
"6065","CT","Riverton","Litchfield","9","5","41.96","-73.01","A","GD"
"6066","CT","Vernon Rockville","Tolland","9","13","41.84","-72.47","A","GD"
"6067","CT","Rocky Hill","Hartford","9","3","41.66","-72.66","A","GD"
"6068","CT","Salisbury","Litchfield","9","5","42.01","-73.42","A","GD"
"6069","CT","Sharon","Litchfield","9","5","41.87","-73.45","A","GD"
"6070","CT","Simsbury","Hartford","9","3","41.87","-72.82","A","GD"
"6071","CT","Somers","Tolland","9","13","42","-72.45","A","GD"
"6072","CT","Somersville","Tolland","9","13","41.98","-72.49","A","POB"
"6073","CT","South Glastonbury","Hartford","9","3","41.66","-72.57","A","GD"
"6074","CT","South Windsor","Hartford","9","3","41.83","-72.56","A","GD"
"6075","CT","Stafford","Tolland","9","13","41.99","-72.29","A","POB"
"6076","CT","Stafford Springs","Tolland","9","13","41.99","-72.28","A","GD"
"6077","CT","Staffordville","Tolland","9","13","41.99","-72.26","A","POB"
"6078","CT","Suffield","Hartford","9","3","41.99","-72.64","A","GD"
"6079","CT","Taconic","Litchfield","9","5","42.03","-73.39","A","POB"
"6080","CT","Suffield","Hartford","9","3","41.98","-72.65","A","PVT"
"6081","CT","Tariffville","Hartford","9","3","41.91","-72.77","A","GD"
"6082","CT","Enfield","Hartford","9","3","41.99","-72.57","A","GD"
"6083","CT","Enfield","Hartford","9","3","42","-72.57","A","POB"
"6084","CT","Tolland","Tolland","9","13","41.88","-72.37","A","GD"
"6085","CT","Unionville","Hartford","9","3","41.75","-72.89","A","GD"
"6087","CT","Unionville","Hartford","9","3","41.76","-72.89","A","PVT"
"6088","CT","East Windsor","Hartford","9","3","41.92","-72.61","A","GD"
"6089","CT","Weatogue","Hartford","9","3","41.84","-72.82","A","GD"
"6090","CT","West Granby","Hartford","9","3","41.95","-72.85","A","GD"
"6091","CT","West Hartland","Hartford","9","3","42.02","-72.97","A","GD"
"6092","CT","West Simsbury","Hartford","9","3","41.86","-72.86","A","GD"
"6093","CT","West Suffield","Hartford","9","3","42.01","-72.74","A","GD"
"6094","CT","Winchester Center","Litchfield","9","5","41.9","-73.14","A","POB"
"6095","CT","Windsor","Hartford","9","3","41.86","-72.67","A","GD"
"6096","CT","Windsor Locks","Hartford","9","3","41.93","-72.65","A","GD"
"6098","CT","Winsted","Litchfield","9","5","41.93","-73.08","A","GD"
"6101","CT","Hartford","Hartford","9","3","41.79","-72.67","A","GD"
"6102","CT","Hartford","Hartford","9","3","41.77","-72.67","A","POB"
"6103","CT","Hartford","Hartford","9","3","41.77","-72.67","A","GD"
"6104","CT","Hartford","Hartford","9","3","41.79","-72.67","A","POB"
"6105","CT","Hartford","Hartford","9","3","41.77","-72.7","A","GD"
"6106","CT","Hartford","Hartford","9","3","41.75","-72.69","A","GD"
"6107","CT","West Hartford","Hartford","9","3","41.76","-72.76","A","GD"
"6108","CT","East Hartford","Hartford","9","3","41.78","-72.63","A","GD"
"6109","CT","Wethersfield","Hartford","9","3","41.7","-72.67","A","GD"
"6110","CT","West Hartford","Hartford","9","3","41.73","-72.73","A","GD"
"6111","CT","Newington","Hartford","9","3","41.69","-72.73","A","GD"
"6112","CT","Hartford","Hartford","9","3","41.79","-72.7","A","GD"
"6114","CT","Hartford","Hartford","9","3","41.74","-72.68","A","GD"
"6115","CT","Hartford","Hartford","9","3","41.76","-72.67","A","POB"
"6117","CT","West Hartford","Hartford","9","3","41.79","-72.75","A","GD"
"6118","CT","East Hartford","Hartford","9","3","41.75","-72.61","A","GD"
"6119","CT","West Hartford","Hartford","9","3","41.76","-72.73","A","GD"
"6120","CT","Hartford","Hartford","9","3","41.79","-72.67","A","GD"
"6123","CT","Hartford","Hartford","9","3","41.77","-72.68","A","POB"
"6126","CT","Hartford","Hartford","9","3","41.77","-72.68","A","POB"
"6127","CT","West Hartford","Hartford","9","3","41.77","-72.68","A","POB"
"6128","CT","East Hartford","Hartford","9","3","41.78","-72.62","A","POB"
"6129","CT","Wethersfield","Hartford","9","3","41.71","-72.66","A","POB"
"6131","CT","Newington","Hartford","9","3","41.69","-72.73","A","POB"
"6132","CT","Hartford","Hartford","9","3","41.77","-72.68","A","POB"
"6133","CT","West Hartford","Hartford","9","3","41.75","-72.7","A","POB"
"6134","CT","Hartford","Hartford","9","3","41.77","-72.68","A","POB"
"6137","CT","West Hartford","Hartford","9","3","41.79","-72.75","A","POB"
"6138","CT","East Hartford","Hartford","9","3","41.76","-72.62","A","POB"
"6140","CT","Hartford","Hartford","9","3","41.79","-72.67","A","POB"
"6141","CT","Hartford","Hartford","9","3","41.79","-72.67","A","POB"
"6142","CT","Hartford","Hartford","9","3","41.78","-72.7","A","POB"
"6143","CT","Hartford","Hartford","9","3","41.79","-72.67","A","POB"
"6144","CT","Hartford","Hartford","9","3","41.79","-72.67","A","POB"
"6145","CT","Hartford","Hartford","9","3","41.79","-72.67","A","POB"
"6146","CT","Hartford","Hartford","9","3","41.79","-72.67","A","POB"
"6147","CT","Hartford","Hartford","9","3","41.79","-72.67","A","POB"
"6150","CT","Hartford","Hartford","9","3","41.77","-72.67","A","PVT"
"6151","CT","Hartford","Hartford","9","3","41.77","-72.67","A","PVT"
"6152","CT","Hartford","Hartford","9","3","41.76","-72.69","A","GD"
"6153","CT","Hartford","Hartford","9","3","41.69","-72.73","A","PVT"
"6154","CT","Hartford","Hartford","9","3","41.77","-72.71","A","PVT"
"6155","CT","Hartford","Hartford","9","3","41.76","-72.74","A","PVT"
"6156","CT","Hartford","Hartford","9","3","41.76","-72.73","A","PVT"
"6160","CT","Hartford","Hartford","9","3","41.77","-72.69","A","PVT"
"6161","CT","Hartford","Hartford","9","3","41.7","-72.67","A","PVT"
"6167","CT","Hartford","Hartford","9","3","41.77","-72.68","A","PVT"
"6176","CT","Hartford","Hartford","9","3","41.77","-72.67","A","PVT"
"6180","CT","Hartford","Hartford","9","3","41.76","-72.76","A","PVT"
"6183","CT","Hartford","Hartford","9","3","41.76","-72.69","A","PVT"
"6199","CT","Hartford","Hartford","9","3","41.93","-72.65","A","POB"
"6226","CT","Willimantic","Windham","9","15","41.72","-72.21","A","GD"
"6230","CT","Abington","Windham","9","15","41.85","-72.01","A","POB"
"6231","CT","Amston","Tolland","9","13","41.63","-72.36","A","GD"
"6232","CT","Andover","Tolland","9","13","41.74","-72.37","A","GD"
"6233","CT","Ballouville","Windham","9","15","41.87","-71.86","A","POB"
"6234","CT","Brooklyn","Windham","9","15","41.79","-71.95","A","GD"
"6235","CT","Chaplin","Windham","9","15","41.79","-72.13","A","GD"
"6237","CT","Columbia","Tolland","9","13","41.7","-72.3","A","GD"
"6238","CT","Coventry","Tolland","9","13","41.78","-72.33","A","GD"
"6239","CT","Danielson","Windham","9","15","41.8","-71.87","A","GD"
"6241","CT","Dayville","Windham","9","15","41.85","-71.86","A","GD"
"6242","CT","Eastford","Windham","9","15","41.89","-72.09","A","GD"
"6243","CT","East Killingly","Windham","9","15","41.85","-71.8","A","GD"
"6244","CT","East Woodstock","Windham","9","15","41.99","-71.98","A","POB"
"6245","CT","Fabyan","Windham","9","15","42.01","-71.94","A","POB"
"6246","CT","Grosvenor Dale","Windham","9","15","41.97","-71.89","A","POB"
"6247","CT","Hampton","Windham","9","15","41.77","-72.06","A","GD"
"6248","CT","Hebron","Tolland","9","13","41.68","-72.4","A","GD"
