"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"32003","FL","Fleming Island","Clay","12","19","30.1","-81.71","A","GD"
"32004","FL","Ponte Vedra Beach","Saint Johns","12","109","30.24","-81.39","A","POB"
"32006","FL","Fleming Island","Clay","12","19","30.16","-81.7","A","POB"
"32007","FL","Bostwick","Putnam","12","107","29.78","-81.64","A","POB"
"32008","FL","Branford","Suwannee","12","121","29.93","-82.91","A","GD"
"32009","FL","Bryceville","Nassau","12","89","30.42","-81.96","A","GD"
"32011","FL","Callahan","Nassau","12","89","30.56","-81.84","A","GD"
"32013","FL","Day","Lafayette","12","67","30.19","-83.29","A","POB"
"32024","FL","Lake City","Columbia","12","23","30.11","-82.71","A","GD"
"32025","FL","Lake City","Columbia","12","23","30.16","-82.62","A","GD"
"32026","FL","Raiford","Union","12","125","30.06","-82.18","A","PVT"
"32030","FL","Doctors Inlet","Clay","12","19","30.11","-81.78","A","POB"
"32033","FL","Elkton","Saint Johns","12","109","29.79","-81.45","A","GD"
"32034","FL","Fernandina Beach","Nassau","12","89","30.63","-81.47","A","GD"
"32035","FL","Fernandina Beach","Nassau","12","89","30.67","-81.46","A","POB"
"32038","FL","Fort White","Columbia","12","23","29.93","-82.72","A","GD"
"32040","FL","Glen Saint Mary","Baker","12","3","30.26","-82.22","A","GD"
"32041","FL","Yulee","Nassau","12","89","30.63","-81.57","A","POB"
"32042","FL","Graham","Bradford","12","7","29.97","-82.12","A","POB"
"32043","FL","Green Cove Springs","Clay","12","19","29.98","-81.73","A","GD"
"32044","FL","Hampton","Bradford","12","7","29.86","-82.16","A","GD"
"32046","FL","Hilliard","Nassau","12","89","30.69","-81.93","A","GD"
"32050","FL","Middleburg","Clay","12","19","30.07","-81.86","A","POB"
"32052","FL","Jasper","Hamilton","12","47","30.49","-82.94","A","GD"
"32053","FL","Jennings","Hamilton","12","47","30.58","-83.13","A","GD"
"32054","FL","Lake Butler","Union","12","125","30.01","-82.39","A","GD"
"32055","FL","Lake City","Columbia","12","23","30.22","-82.65","A","GD"
"32056","FL","Lake City","Columbia","12","23","30.19","-82.64","A","POB"
"32058","FL","Lawtey","Bradford","12","7","30.08","-82.09","A","GD"
"32059","FL","Lee","Madison","12","79","30.39","-83.27","A","GD"
"32060","FL","Live Oak","Suwannee","12","121","30.29","-83.05","A","GD"
"32061","FL","Lulu","Columbia","12","23","30.1","-82.5","A","GD"
"32062","FL","Mc Alpin","Suwannee","12","121","30.14","-82.96","A","GD"
"32063","FL","Macclenny","Baker","12","3","30.26","-82.12","A","GD"
"32064","FL","Live Oak","Suwannee","12","121","30.3","-82.99","A","GD"
"32065","FL","Orange Park","Clay","12","19","30.14","-81.79","A","GD"
"32066","FL","Mayo","Lafayette","12","67","30.06","-83.21","A","GD"
"32067","FL","Orange Park","Clay","12","19","30.03","-81.79","A","POB"
"32068","FL","Middleburg","Clay","12","19","30.08","-81.87","A","GD"
"32071","FL","O Brien","Suwannee","12","121","30.04","-82.95","A","GD"
"32072","FL","Olustee","Baker","12","3","30.19","-82.43","A","POB"
"32073","FL","Orange Park","Clay","12","19","30.17","-81.74","A","GD"
"32079","FL","Penney Farms","Clay","12","19","29.98","-81.81","A","POB"
"32080","FL","Saint Augustine","Saint Johns","12","109","29.84","-81.27","A","GD"
"32081","FL","Ponte Vedra","Saint Johns","12","109","30.11","-81.42","A","GD"
"32082","FL","Ponte Vedra Beach","Saint Johns","12","109","30.19","-81.38","A","GD"
"32083","FL","Raiford","Union","12","125","30.07","-82.23","A","GD"
"32084","FL","Saint Augustine","Saint Johns","12","109","29.9","-81.33","A","GD"
"32085","FL","Saint Augustine","Saint Johns","12","109","29.89","-81.34","A","POB"
"32086","FL","Saint Augustine","Saint Johns","12","109","29.81","-81.31","A","GD"
"32087","FL","Sanderson","Baker","12","3","30.36","-82.26","A","GD"
"32091","FL","Starke","Bradford","12","7","29.94","-82.09","A","GD"
"32092","FL","Saint Augustine","Saint Johns","12","109","29.96","-81.52","A","GD"
"32094","FL","Wellborn","Suwannee","12","121","30.21","-82.82","A","GD"
"32095","FL","Saint Augustine","Saint Johns","12","109","29.99","-81.37","A","GD"
"32096","FL","White Springs","Hamilton","12","47","30.38","-82.75","A","GD"
"32097","FL","Yulee","Nassau","12","89","30.65","-81.61","A","GD"
"32099","FL","Jacksonville","Duval","12","31","30.34","-81.77","A","GD"
"32102","FL","Astor","Lake","12","69","29.16","-81.55","A","GD"
"32105","FL","Barberville","Volusia","12","127","29.19","-81.42","A","POB"
"32110","FL","Bunnell","Flagler","12","35","29.45","-81.3","A","GD"
"32111","FL","Candler","Marion","12","83","29.07","-81.97","A","POB"
"32112","FL","Crescent City","Putnam","12","107","29.43","-81.55","A","GD"
"32113","FL","Citra","Marion","12","83","29.39","-82.09","A","GD"
"32114","FL","Daytona Beach","Volusia","12","127","29.2","-81.04","A","GD"
