"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"27006","NC","Advance","Davie","37","59","35.97","-80.43","A","GD"
"27007","NC","Ararat","Surry","37","171","36.39","-80.59","A","GD"
"27009","NC","Belews Creek","Forsyth","37","67","36.23","-80.08","A","GD"
"27010","NC","Bethania","Forsyth","37","67","36.16","-80.37","A","POB"
"27011","NC","Boonville","Yadkin","37","197","36.22","-80.71","A","GD"
"27012","NC","Clemmons","Forsyth","37","67","36.02","-80.39","A","GD"
"27013","NC","Cleveland","Rowan","37","159","35.74","-80.71","A","GD"
"27014","NC","Cooleemee","Davie","37","59","35.81","-80.55","A","POB"
"27016","NC","Danbury","Stokes","37","169","36.42","-80.22","A","GD"
"27017","NC","Dobson","Surry","37","171","36.38","-80.74","A","GD"
"27018","NC","East Bend","Yadkin","37","197","36.2","-80.53","A","GD"
"27019","NC","Germanton","Stokes","37","169","36.27","-80.24","A","GD"
"27020","NC","Hamptonville","Yadkin","37","197","36.11","-80.82","A","GD"
"27021","NC","King","Stokes","37","169","36.29","-80.35","A","GD"
"27022","NC","Lawsonville","Stokes","37","169","36.51","-80.22","A","GD"
"27023","NC","Lewisville","Forsyth","37","67","36.1","-80.43","A","GD"
"27024","NC","Lowgap","Surry","37","171","36.52","-80.84","A","GD"
"27025","NC","Madison","Rockingham","37","157","36.38","-79.97","A","GD"
"27027","NC","Mayodan","Rockingham","37","157","36.42","-79.97","A","GD"
"27028","NC","Mocksville","Davie","37","59","35.91","-80.57","A","GD"
"27030","NC","Mount Airy","Surry","37","171","36.49","-80.62","A","GD"
"27031","NC","Mount Airy","Surry","37","171","36.43","-80.66","A","POB"
"27040","NC","Pfafftown","Forsyth","37","67","36.17","-80.38","A","GD"
"27041","NC","Pilot Mountain","Surry","37","171","36.4","-80.49","A","GD"
"27042","NC","Pine Hall","Stokes","37","169","36.34","-80.05","A","GD"
"27043","NC","Pinnacle","Stokes","37","169","36.33","-80.45","A","GD"
"27045","NC","Rural Hall","Forsyth","37","67","36.23","-80.3","A","GD"
"27046","NC","Sandy Ridge","Stokes","37","169","36.49","-80.09","A","GD"
"27047","NC","Siloam","Surry","37","171","36.31","-80.58","A","GD"
"27048","NC","Stoneville","Rockingham","37","157","36.47","-79.91","A","GD"
"27049","NC","Toast","Surry","37","171","36.5","-80.63","A","POB"
"27050","NC","Tobaccoville","Forsyth","37","67","36.24","-80.39","A","GD"
"27051","NC","Walkertown","Forsyth","37","67","36.18","-80.16","A","GD"
"27052","NC","Walnut Cove","Stokes","37","169","36.3","-80.15","A","GD"
"27053","NC","Westfield","Surry","37","171","36.47","-80.35","A","GD"
"27054","NC","Woodleaf","Rowan","37","159","35.79","-80.59","A","GD"
"27055","NC","Yadkinville","Yadkin","37","197","36.12","-80.65","A","GD"
"27094","NC","Rural Hall","Forsyth","37","67","36.24","-80.3","A","PVT"
"27098","NC","Rural Hall","Forsyth","37","67","36.23","-80.3","A","PVT"
"27099","NC","Rural Hall","Forsyth","37","67","36.23","-80.3","A","PVT"
"27101","NC","Winston Salem","Forsyth","37","67","36.11","-80.22","A","GD"
"27102","NC","Winston Salem","Forsyth","37","67","36.11","-80.2","A","POB"
"27103","NC","Winston Salem","Forsyth","37","67","36.06","-80.31","A","GD"
"27104","NC","Winston Salem","Forsyth","37","67","36.1","-80.32","A","GD"
"27105","NC","Winston Salem","Forsyth","37","67","36.15","-80.24","A","GD"
"27106","NC","Winston Salem","Forsyth","37","67","36.14","-80.32","A","GD"
"27107","NC","Winston Salem","Forsyth","37","67","36.04","-80.19","A","GD"
"27108","NC","Winston Salem","Forsyth","37","67","36.09","-80.25","A","POB"
"27109","NC","Winston Salem","Forsyth","37","67","36.13","-80.28","A","GD"
"27110","NC","Winston Salem","Forsyth","37","67","36.09","-80.23","A","PVT"
"27111","NC","Winston Salem","Forsyth","37","67","36.1","-80.24","A","PVT"
"27113","NC","Winston Salem","Forsyth","37","67","36.1","-80.25","A","POB"
"27114","NC","Winston Salem","Forsyth","37","67","36.1","-80.25","A","POB"
"27115","NC","Winston Salem","Forsyth","37","67","36.1","-80.25","A","POB"
"27116","NC","Winston Salem","Forsyth","37","67","36.1","-80.24","A","POB"
"27117","NC","Winston Salem","Forsyth","37","67","36.08","-80.24","A","POB"
