"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"85001","AZ","Phoenix","Maricopa","4","13","33.45","-112.07","A","POB"
"85002","AZ","Phoenix","Maricopa","4","13","33.45","-112.07","A","POB"
"85003","AZ","Phoenix","Maricopa","4","13","33.45","-112.08","A","GD"
"85004","AZ","Phoenix","Maricopa","4","13","33.45","-112.07","A","GD"
"85005","AZ","Phoenix","Maricopa","4","13","33.45","-112.13","A","POB"
"85006","AZ","Phoenix","Maricopa","4","13","33.47","-112.05","A","GD"
"85007","AZ","Phoenix","Maricopa","4","13","33.45","-112.09","A","GD"
"85008","AZ","Phoenix","Maricopa","4","13","33.46","-112","A","GD"
"85009","AZ","Phoenix","Maricopa","4","13","33.46","-112.12","A","GD"
"85010","AZ","Phoenix","Maricopa","4","13","33.47","-111.99","A","POB"
"85011","AZ","Phoenix","Maricopa","4","13","33.51","-112.06","A","POB"
"85012","AZ","Phoenix","Maricopa","4","13","33.51","-112.07","A","GD"
"85013","AZ","Phoenix","Maricopa","4","13","33.51","-112.08","A","GD"
"85014","AZ","Phoenix","Maricopa","4","13","33.51","-112.06","A","GD"
"85015","AZ","Phoenix","Maricopa","4","13","33.51","-112.1","A","GD"
"85016","AZ","Phoenix","Maricopa","4","13","33.51","-112.03","A","GD"
"85017","AZ","Phoenix","Maricopa","4","13","33.51","-112.12","A","GD"
"85018","AZ","Phoenix","Maricopa","4","13","33.5","-111.99","A","GD"
"85019","AZ","Phoenix","Maricopa","4","13","33.51","-112.14","A","GD"
"85020","AZ","Phoenix","Maricopa","4","13","33.56","-112.06","A","GD"
"85021","AZ","Phoenix","Maricopa","4","13","33.56","-112.09","A","GD"
"85022","AZ","Phoenix","Maricopa","4","13","33.63","-112.05","A","GD"
"85023","AZ","Phoenix","Maricopa","4","13","33.64","-112.09","A","GD"
"85024","AZ","Phoenix","Maricopa","4","13","33.69","-112.04","A","GD"
"85025","AZ","Phoenix","Maricopa","4","13","33.45","-112.07","A","GD"
"85026","AZ","Phoenix","Maricopa","4","13","33.46","-111.98","A","GD"
"85027","AZ","Phoenix","Maricopa","4","13","33.67","-112.11","A","GD"
"85028","AZ","Phoenix","Maricopa","4","13","33.58","-112.01","A","GD"
"85029","AZ","Phoenix","Maricopa","4","13","33.6","-112.12","A","GD"
"85030","AZ","Phoenix","Maricopa","4","13","33.45","-112.08","A","POB"
"85031","AZ","Phoenix","Maricopa","4","13","33.5","-112.17","A","GD"
