"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"3031","NH","Amherst","Hillsborough","33","11","42.85","-71.61","A","GD"
"3032","NH","Auburn","Rockingham","33","15","43","-71.35","A","GD"
"3033","NH","Brookline","Hillsborough","33","11","42.74","-71.67","A","GD"
"3034","NH","Candia","Rockingham","33","15","43.05","-71.31","A","GD"
"3036","NH","Chester","Rockingham","33","15","42.97","-71.24","A","GD"
"3037","NH","Deerfield","Rockingham","33","15","43.14","-71.23","A","GD"
"3038","NH","Derry","Rockingham","33","15","42.89","-71.3","A","GD"
"3040","NH","East Candia","Rockingham","33","15","43.04","-71.25","A","POB"
"3041","NH","East Derry","Rockingham","33","15","42.89","-71.3","A","POB"
"3042","NH","Epping","Rockingham","33","15","43.04","-71.07","A","GD"
"3043","NH","Francestown","Hillsborough","33","11","42.99","-71.81","A","GD"
"3044","NH","Fremont","Rockingham","33","15","42.98","-71.12","A","GD"
"3045","NH","Goffstown","Hillsborough","33","11","43.02","-71.56","A","GD"
"3046","NH","Dunbarton","Merrimack","33","13","43.1","-71.62","A","GD"
"3047","NH","Greenfield","Hillsborough","33","11","42.94","-71.86","A","GD"
"3048","NH","Greenville","Hillsborough","33","11","42.75","-71.78","A","GD"
"3049","NH","Hollis","Hillsborough","33","11","42.74","-71.58","A","GD"
"3051","NH","Hudson","Hillsborough","33","11","42.76","-71.42","A","GD"
"3052","NH","Litchfield","Hillsborough","33","11","42.85","-71.45","A","GD"
"3053","NH","Londonderry","Rockingham","33","15","42.88","-71.38","A","GD"
"3054","NH","Merrimack","Hillsborough","33","11","42.86","-71.51","A","GD"
"3055","NH","Milford","Hillsborough","33","11","42.83","-71.67","A","GD"
"3057","NH","Mont Vernon","Hillsborough","33","11","42.89","-71.68","A","GD"
"3060","NH","Nashua","Hillsborough","33","11","42.75","-71.46","A","GD"
"3061","NH","Nashua","Hillsborough","33","11","42.75","-71.49","A","POB"
"3062","NH","Nashua","Hillsborough","33","11","42.73","-71.49","A","GD"
"3063","NH","Nashua","Hillsborough","33","11","42.77","-71.51","A","GD"
"3064","NH","Nashua","Hillsborough","33","11","42.77","-71.47","A","GD"
"3070","NH","New Boston","Hillsborough","33","11","42.98","-71.69","A","GD"
"3071","NH","New Ipswich","Hillsborough","33","11","42.75","-71.87","A","GD"
"3073","NH","North Salem","Rockingham","33","15","42.83","-71.22","A","POB"
"3076","NH","Pelham","Hillsborough","33","11","42.73","-71.33","A","GD"
"3077","NH","Raymond","Rockingham","33","15","43.03","-71.2","A","GD"
"3079","NH","Salem","Rockingham","33","15","42.79","-71.22","A","GD"
"3082","NH","Lyndeborough","Hillsborough","33","11","42.89","-71.78","A","GD"
"3084","NH","Temple","Hillsborough","33","11","42.83","-71.85","A","GD"
"3086","NH","Wilton","Hillsborough","33","11","42.84","-71.77","A","GD"
"3087","NH","Windham","Rockingham","33","15","42.81","-71.3","A","GD"
"3101","NH","Manchester","Hillsborough","33","11","42.99","-71.46","A","GD"
"3102","NH","Manchester","Hillsborough","33","11","42.99","-71.48","A","GD"
"3103","NH","Manchester","Hillsborough","33","11","42.97","-71.45","A","GD"
"3104","NH","Manchester","Hillsborough","33","11","43.01","-71.45","A","GD"
"3105","NH","Manchester","Hillsborough","33","11","42.97","-71.42","A","POB"
"3106","NH","Hooksett","Merrimack","33","13","43.06","-71.45","A","GD"
"3108","NH","Manchester","Hillsborough","33","11","42.95","-71.44","A","POB"
"3109","NH","Manchester","Hillsborough","33","11","42.98","-71.41","A","GD"
"3110","NH","Bedford","Hillsborough","33","11","42.94","-71.51","A","GD"
"3111","NH","Manchester","Hillsborough","33","11","42.94","-71.45","A","PVT"
"3215","NH","Waterville Valley","Grafton","33","9","43.95","-71.5","A","POB"
"3216","NH","Andover","Merrimack","33","13","43.44","-71.8","A","GD"
"3217","NH","Ashland","Grafton","33","9","43.71","-71.63","A","GD"
"3218","NH","Barnstead","Belknap","33","1","43.34","-71.29","A","GD"
"3220","NH","Belmont","Belknap","33","1","43.47","-71.48","A","GD"
"3221","NH","Bradford","Merrimack","33","13","43.26","-71.96","A","GD"
"3222","NH","Bristol","Grafton","33","9","43.61","-71.75","A","GD"
"3223","NH","Campton","Grafton","33","9","43.84","-71.67","A","GD"
"3224","NH","Canterbury","Merrimack","33","13","43.34","-71.56","A","GD"
"3225","NH","Center Barnstead","Belknap","33","1","43.36","-71.24","A","GD"
"3226","NH","Center Harbor","Belknap","33","1","43.7","-71.5","A","GD"
"3227","NH","Center Sandwich","Carroll","33","3","43.81","-71.44","A","GD"
"3229","NH","Contoocook","Merrimack","33","13","43.2","-71.71","A","GD"
"3230","NH","Danbury","Merrimack","33","13","43.52","-71.87","A","GD"
"3231","NH","East Andover","Merrimack","33","13","43.46","-71.75","A","POB"
"3233","NH","Elkins","Merrimack","33","13","43.42","-71.93","A","GD"
"3234","NH","Epsom","Merrimack","33","13","43.22","-71.35","A","GD"
"3235","NH","Franklin","Merrimack","33","13","43.45","-71.66","A","GD"
"3237","NH","Gilmanton","Belknap","33","1","43.43","-71.4","A","GD"
"3238","NH","Glencliff","Grafton","33","9","43.99","-71.9","A","POB"
"3240","NH","Grafton","Grafton","33","9","43.57","-71.97","A","GD"
"3241","NH","Hebron","Grafton","33","9","43.7","-71.81","A","GD"
"3242","NH","Henniker","Merrimack","33","13","43.17","-71.82","A","GD"
"3243","NH","Hill","Merrimack","33","13","43.54","-71.76","A","GD"
"3244","NH","Hillsborough","Hillsborough","33","11","43.11","-71.91","A","GD"
"3245","NH","Holderness","Grafton","33","9","43.75","-71.59","A","GD"
"3246","NH","Laconia","Belknap","33","1","43.55","-71.47","A","GD"
"3247","NH","Laconia","Belknap","33","1","43.56","-71.44","A","POB"
"3249","NH","Gilford","Belknap","33","1","43.56","-71.4","A","GD"
"3251","NH","Lincoln","Grafton","33","9","44.05","-71.65","A","GD"
"3252","NH","Lochmere","Belknap","33","1","43.47","-71.54","A","POB"
"3253","NH","Meredith","Belknap","33","1","43.64","-71.51","A","GD"
"3254","NH","Moultonborough","Carroll","33","3","43.72","-71.39","A","GD"
"3255","NH","Newbury","Merrimack","33","13","43.31","-72.02","A","GD"
"3256","NH","New Hampton","Belknap","33","1","43.63","-71.63","A","GD"
"3257","NH","New London","Merrimack","33","13","43.41","-71.99","A","GD"
"3258","NH","Chichester","Merrimack","33","13","43.25","-71.39","A","GD"
"3259","NH","North Sandwich","Carroll","33","3","43.86","-71.39","A","GD"
"3260","NH","North Sutton","Merrimack","33","13","43.36","-71.93","A","POB"
"3261","NH","Northwood","Rockingham","33","15","43.21","-71.21","A","GD"
"3262","NH","North Woodstock","Grafton","33","9","44.02","-71.69","A","GD"
"3263","NH","Pittsfield","Merrimack","33","13","43.3","-71.32","A","GD"
