"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"35004","AL","Moody","Saint Clair","1","115","33.59","-86.51","A","GD"
"35005","AL","Adamsville","Jefferson","1","73","33.59","-86.96","A","GD"
"35006","AL","Adger","Jefferson","1","73","33.46","-87.2","A","GD"
"35007","AL","Alabaster","Shelby","1","117","33.23","-86.81","A","GD"
"35010","AL","Alexander City","Tallapoosa","1","123","32.91","-85.94","A","GD"
"35011","AL","Alexander City","Tallapoosa","1","123","32.93","-85.93","A","POB"
"35013","AL","Allgood","Blount","1","9","33.9","-86.52","A","POB"
"35014","AL","Alpine","Talladega","1","121","33.36","-86.27","A","GD"
"35015","AL","Alton","Jefferson","1","73","33.58","-86.64","A","POB"
"35016","AL","Arab","Marshall","1","95","34.33","-86.49","A","GD"
"35019","AL","Baileyton","Cullman","1","43","34.29","-86.63","A","GD"
"35020","AL","Bessemer","Jefferson","1","73","33.41","-86.95","A","GD"
"35021","AL","Bessemer","Jefferson","1","73","33.43","-86.9","A","POB"
"35022","AL","Bessemer","Jefferson","1","73","33.34","-86.95","A","GD"
"35023","AL","Bessemer","Jefferson","1","73","33.45","-87.02","A","GD"
"35031","AL","Blountsville","Blount","1","9","34.12","-86.55","A","GD"
"35032","AL","Bon Air","Talladega","1","121","33.26","-86.33","A","POB"
"35033","AL","Bremen","Cullman","1","43","33.96","-87.04","A","GD"
"35034","AL","Brent","Bibb","1","7","32.92","-87.22","A","GD"
"35035","AL","Brierfield","Bibb","1","7","33.04","-86.96","A","GD"
"35036","AL","Brookside","Jefferson","1","73","33.64","-86.92","A","POB"
"35038","AL","Burnwell","Walker","1","127","33.71","-87.08","A","POB"
"35040","AL","Calera","Shelby","1","117","33.12","-86.74","A","GD"
"35042","AL","Centreville","Bibb","1","7","32.96","-87.14","A","GD"
"35043","AL","Chelsea","Shelby","1","117","33.32","-86.65","A","GD"
"35044","AL","Childersburg","Talladega","1","121","33.27","-86.36","A","GD"
"35045","AL","Clanton","Chilton","1","21","32.83","-86.64","A","GD"
"35046","AL","Clanton","Chilton","1","21","32.91","-86.55","A","GD"
"35048","AL","Clay","Jefferson","1","73","33.74","-86.57","A","POB"
"35049","AL","Cleveland","Blount","1","9","33.97","-86.6","A","GD"
"35051","AL","Columbiana","Shelby","1","117","33.21","-86.62","A","GD"
"35052","AL","Cook Springs","Saint Clair","1","115","33.59","-86.41","A","POB"
"35053","AL","Crane Hill","Cullman","1","43","34.04","-87.07","A","GD"
"35054","AL","Cropwell","Saint Clair","1","115","33.5","-86.31","A","GD"
"35055","AL","Cullman","Cullman","1","43","34.17","-86.82","A","GD"
"35056","AL","Cullman","Cullman","1","43","34.18","-86.85","A","POB"
"35057","AL","Cullman","Cullman","1","43","34.14","-86.92","A","GD"
"35058","AL","Cullman","Cullman","1","43","34.22","-86.78","A","GD"
"35060","AL","Docena","Jefferson","1","73","33.56","-86.93","A","POB"
"35061","AL","Dolomite","Jefferson","1","73","33.46","-86.96","A","GD"
"35062","AL","Dora","Jefferson","1","73","33.72","-87.03","A","GD"
"35063","AL","Empire","Walker","1","127","33.81","-87.01","A","GD"
"35064","AL","Fairfield","Jefferson","1","73","33.48","-86.92","A","GD"
"35068","AL","Fultondale","Jefferson","1","73","33.61","-86.81","A","GD"
"35070","AL","Garden City","Cullman","1","43","34.01","-86.75","A","POB"
"35071","AL","Gardendale","Jefferson","1","73","33.68","-86.82","A","GD"
"35072","AL","Goodwater","Coosa","1","37","33.08","-86.06","A","GD"
"35073","AL","Graysville","Jefferson","1","73","33.64","-86.97","A","GD"
"35074","AL","Green Pond","Bibb","1","7","33.22","-87.13","A","POB"
"35077","AL","Hanceville","Cullman","1","43","34.05","-86.8","A","GD"
"35078","AL","Harpersville","Shelby","1","117","33.32","-86.44","A","GD"
"35079","AL","Hayden","Blount","1","9","33.92","-86.77","A","GD"
"35080","AL","Helena","Shelby","1","117","33.27","-86.89","A","GD"
"35082","AL","Hollins","Clay","1","27","33.16","-86.15","A","POB"
"35083","AL","Holly Pond","Cullman","1","43","34.19","-86.6","A","GD"
"35085","AL","Jemison","Chilton","1","21","32.97","-86.73","A","GD"
"35087","AL","Joppa","Cullman","1","43","34.3","-86.58","A","GD"
"35089","AL","Kellyton","Coosa","1","37","32.95","-86.05","A","GD"
"35091","AL","Kimberly","Jefferson","1","73","33.78","-86.79","A","GD"
"35094","AL","Leeds","Jefferson","1","73","33.53","-86.55","A","GD"
"35096","AL","Lincoln","Talladega","1","121","33.6","-86.12","A","GD"
"35097","AL","Locust Fork","Blount","1","9","33.9","-86.63","A","GD"
"35098","AL","Logan","Cullman","1","43","34.12","-87.05","A","GD"
"35111","AL","Mc Calla","Jefferson","1","73","33.28","-87.1","A","GD"
"35112","AL","Margaret","Saint Clair","1","115","33.69","-86.47","A","POB"
"35114","AL","Maylene","Shelby","1","117","33.23","-86.86","A","GD"
"35115","AL","Montevallo","Shelby","1","117","33.12","-86.87","A","GD"
"35116","AL","Morris","Jefferson","1","73","33.75","-86.78","A","GD"
"35117","AL","Mount Olive","Jefferson","1","73","33.66","-86.88","A","GD"
"35118","AL","Mulga","Jefferson","1","73","33.54","-87.03","A","GD"
"35119","AL","New Castle","Jefferson","1","73","33.64","-86.78","A","POB"
"35120","AL","Odenville","Saint Clair","1","115","33.67","-86.44","A","GD"
"35121","AL","Oneonta","Blount","1","9","33.94","-86.46","A","GD"
"35123","AL","Palmerdale","Jefferson","1","73","33.75","-86.64","A","POB"
