"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"5001","VT","White River Junction","Windsor","50","27","43.67","-72.36","A","GD"
"5009","VT","White River Junction","Windsor","50","27","43.65","-72.32","A","PVT"
"5030","VT","Ascutney","Windsor","50","27","43.45","-72.42","A","POB"
"5031","VT","Barnard","Windsor","50","27","43.72","-72.59","A","POB"
"5032","VT","Bethel","Windsor","50","27","43.82","-72.64","A","GD"
"5033","VT","Bradford","Orange","50","17","44.01","-72.14","A","GD"
"5034","VT","Bridgewater","Windsor","50","27","43.59","-72.63","A","GD"
"5035","VT","Bridgewater Corners","Windsor","50","27","43.6","-72.69","A","GD"
"5036","VT","Brookfield","Orange","50","17","44.03","-72.58","A","GD"
"5037","VT","Brownsville","Windsor","50","27","43.46","-72.49","A","GD"
"5038","VT","Chelsea","Orange","50","17","43.99","-72.46","A","GD"
"5039","VT","Corinth","Orange","50","17","44.03","-72.3","A","GD"
"5040","VT","East Corinth","Orange","50","17","44.06","-72.2","A","GD"
"5041","VT","East Randolph","Orange","50","17","43.95","-72.55","A","GD"
"5042","VT","East Ryegate","Caledonia","50","5","44.21","-72.08","A","GD"
"5043","VT","East Thetford","Orange","50","17","43.82","-72.21","A","GD"
"5045","VT","Fairlee","Orange","50","17","43.92","-72.18","A","GD"
"5046","VT","Groton","Caledonia","50","5","44.23","-72.23","A","GD"
"5047","VT","Hartford","Windsor","50","27","43.66","-72.34","A","POB"
"5048","VT","Hartland","Windsor","50","27","43.57","-72.42","A","GD"
"5049","VT","Hartland Four Corners","Windsor","50","27","43.55","-72.42","A","POB"
"5050","VT","Mc Indoe Falls","Caledonia","50","5","44.26","-72.06","A","POB"
"5051","VT","Newbury","Orange","50","17","44.09","-72.1","A","GD"
"5052","VT","North Hartland","Windsor","50","27","43.59","-72.36","A","GD"
"5053","VT","North Pomfret","Windsor","50","27","43.72","-72.48","A","GD"
"5054","VT","North Thetford","Orange","50","17","43.84","-72.18","A","POB"
"5055","VT","Norwich","Windsor","50","27","43.74","-72.29","A","GD"
"5056","VT","Plymouth","Windsor","50","27","43.51","-72.73","A","GD"
"5058","VT","Post Mills","Orange","50","17","43.89","-72.26","A","GD"
"5059","VT","Quechee","Windsor","50","27","43.64","-72.42","A","POB"
"5060","VT","Randolph","Orange","50","17","43.95","-72.67","A","GD"
"5061","VT","Randolph Center","Orange","50","17","43.93","-72.59","A","GD"
"5062","VT","Reading","Windsor","50","27","43.49","-72.57","A","GD"
"5065","VT","Sharon","Windsor","50","27","43.78","-72.42","A","GD"
"5067","VT","South Pomfret","Windsor","50","27","43.68","-72.53","A","GD"
"5068","VT","South Royalton","Windsor","50","27","43.81","-72.53","A","GD"
"5069","VT","South Ryegate","Caledonia","50","5","44.19","-72.14","A","GD"
"5070","VT","South Strafford","Orange","50","17","43.84","-72.36","A","GD"
"5071","VT","South Woodstock","Windsor","50","27","43.56","-72.55","A","GD"
"5072","VT","Strafford","Orange","50","17","43.88","-72.37","A","GD"
"5073","VT","Taftsville","Windsor","50","27","43.63","-72.46","A","GD"
"5074","VT","Thetford","Orange","50","17","43.82","-72.23","A","POB"
"5075","VT","Thetford Center","Orange","50","17","43.82","-72.28","A","GD"
"5076","VT","Topsham","Orange","50","17","44.14","-72.22","A","GD"
"5077","VT","Tunbridge","Orange","50","17","43.9","-72.48","A","GD"
"5079","VT","Vershire","Orange","50","17","43.96","-72.33","A","GD"
"5081","VT","Wells River","Orange","50","17","44.16","-72.07","A","GD"
"5083","VT","West Fairlee","Orange","50","17","43.92","-72.26","A","GD"
"5084","VT","West Hartford","Windsor","50","27","43.72","-72.43","A","GD"
"5085","VT","West Newbury","Orange","50","17","44.07","-72.12","A","POB"
"5086","VT","West Topsham","Orange","50","17","44.11","-72.3","A","GD"
"5088","VT","Wilder","Windsor","50","27","43.67","-72.31","A","POB"
"5089","VT","Windsor","Windsor","50","27","43.48","-72.42","A","GD"
"5091","VT","Woodstock","Windsor","50","27","43.63","-72.54","A","GD"
"5101","VT","Bellows Falls","Windham","50","25","43.16","-72.47","A","GD"
"5141","VT","Cambridgeport","Windham","50","25","43.15","-72.56","A","GD"
"5142","VT","Cavendish","Windsor","50","27","43.4","-72.59","A","GD"
"5143","VT","Chester","Windsor","50","27","43.27","-72.62","A","GD"
"5146","VT","Grafton","Windham","50","25","43.17","-72.6","A","GD"
"5148","VT","Londonderry","Windham","50","25","43.23","-72.8","A","GD"
"5149","VT","Ludlow","Windsor","50","27","43.4","-72.7","A","GD"
"5150","VT","North Springfield","Windsor","50","27","43.34","-72.53","A","GD"
"5151","VT","Perkinsville","Windsor","50","27","43.39","-72.48","A","GD"
"5152","VT","Peru","Bennington","50","3","43.24","-72.88","A","GD"
"5153","VT","Proctorsville","Windsor","50","27","43.4","-72.64","A","GD"
"5154","VT","Saxtons River","Windham","50","25","43.14","-72.51","A","GD"
"5155","VT","South Londonderry","Windham","50","25","43.15","-72.86","A","GD"
"5156","VT","Springfield","Windsor","50","27","43.3","-72.48","A","GD"
"5158","VT","Westminster","Windham","50","25","43.1","-72.46","A","GD"
"5159","VT","Westminster Station","Windham","50","25","43.09","-72.45","A","POB"
"5161","VT","Weston","Windsor","50","27","43.3","-72.79","A","GD"
"5201","VT","Bennington","Bennington","50","3","42.88","-73.18","A","GD"
"5250","VT","Arlington","Bennington","50","3","43.1","-73.17","A","GD"
"5251","VT","Dorset","Bennington","50","3","43.24","-73.09","A","GD"
"5252","VT","East Arlington","Bennington","50","3","43.08","-73.1","A","GD"
"5253","VT","East Dorset","Bennington","50","3","43.25","-73.01","A","GD"
"5254","VT","Manchester","Bennington","50","3","43.16","-73.07","A","POB"
"5255","VT","Manchester Center","Bennington","50","3","43.17","-73.05","A","GD"
"5257","VT","North Bennington","Bennington","50","3","42.93","-73.25","A","GD"
"5260","VT","North Pownal","Bennington","50","3","42.81","-73.27","A","GD"
"5261","VT","Pownal","Bennington","50","3","42.78","-73.21","A","GD"
"5262","VT","Shaftsbury","Bennington","50","3","42.97","-73.18","A","GD"
"5301","VT","Brattleboro","Windham","50","25","42.86","-72.62","A","GD"
"5302","VT","Brattleboro","Windham","50","25","42.85","-72.66","A","POB"
"5303","VT","Brattleboro","Windham","50","25","42.85","-72.56","A","POB"
"5304","VT","Brattleboro","Windham","50","25","42.88","-72.56","A","POB"
