"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"3901","ME","Berwick","York","23","31","43.29","-70.84","A","GD"
"3902","ME","Cape Neddick","York","23","31","43.21","-70.63","A","GD"
"3903","ME","Eliot","York","23","31","43.15","-70.79","A","GD"
"3904","ME","Kittery","York","23","31","43.1","-70.74","A","GD"
"3905","ME","Kittery Point","York","23","31","43.08","-70.69","A","GD"
"3906","ME","North Berwick","York","23","31","43.33","-70.76","A","GD"
"3907","ME","Ogunquit","York","23","31","43.25","-70.6","A","GD"
"3908","ME","South Berwick","York","23","31","43.23","-70.78","A","GD"
"3909","ME","York","York","23","31","43.16","-70.65","A","GD"
"3910","ME","York Beach","York","23","31","43.17","-70.61","A","POB"
"3911","ME","York Harbor","York","23","31","43.13","-70.63","A","POB"
"4001","ME","Acton","York","23","31","43.53","-70.92","A","GD"
"4002","ME","Alfred","York","23","31","43.5","-70.69","A","GD"
"4003","ME","Bailey Island","Cumberland","23","5","43.72","-70","A","GD"
"4004","ME","Bar Mills","York","23","31","43.67","-70.6","A","POB"
"4005","ME","Biddeford","York","23","31","43.49","-70.47","A","GD"
"4006","ME","Biddeford Pool","York","23","31","43.44","-70.34","A","POB"
"4007","ME","Biddeford","York","23","31","43.47","-70.44","A","POB"
"4008","ME","Bowdoinham","Sagadahoc","23","23","44.02","-69.88","A","GD"
"4009","ME","Bridgton","Cumberland","23","5","44.06","-70.73","A","GD"
"4010","ME","Brownfield","Oxford","23","17","43.94","-70.91","A","GD"
"4011","ME","Brunswick","Cumberland","23","5","43.9","-69.95","A","GD"
"4013","ME","Bustins Island","Cumberland","23","5","43.8","-70.07","A","GD"
"4014","ME","Cape Porpoise","York","23","31","43.41","-70.48","A","POB"
"4015","ME","Casco","Cumberland","23","5","43.95","-70.53","A","GD"
"4016","ME","Center Lovell","Oxford","23","17","44.17","-70.87","A","POB"
"4017","ME","Chebeague Island","Cumberland","23","5","43.73","-70.11","A","GD"
"4019","ME","Cliff Island","Cumberland","23","5","43.7","-70.11","A","POB"
"4020","ME","Cornish","York","23","31","43.77","-70.81","A","GD"
"4021","ME","Cumberland Center","Cumberland","23","5","43.8","-70.26","A","GD"
"4022","ME","Denmark","Oxford","23","17","43.98","-70.81","A","GD"
"4024","ME","East Baldwin","Cumberland","23","5","43.82","-70.68","A","GD"
"4027","ME","Lebanon","York","23","31","43.4","-70.91","A","GD"
"4028","ME","East Parsonsfield","York","23","31","43.77","-70.92","A","POB"
"4029","ME","Sebago","Cumberland","23","5","43.89","-70.68","A","GD"
"4030","ME","East Waterboro","York","23","31","43.59","-70.7","A","GD"
"4032","ME","Freeport","Cumberland","23","5","43.85","-70.1","A","GD"
"4033","ME","Freeport","Cumberland","23","5","43.86","-70.1","A","PVT"
"4034","ME","Freeport","Cumberland","23","5","43.86","-70.11","A","PVT"
"4037","ME","Fryeburg","Oxford","23","17","44.06","-70.95","A","GD"
"4038","ME","Gorham","Cumberland","23","5","43.7","-70.46","A","GD"
"4039","ME","Gray","Cumberland","23","5","43.89","-70.34","A","GD"
"4040","ME","Harrison","Cumberland","23","5","44.12","-70.74","A","GD"
"4041","ME","Hiram","Oxford","23","17","43.87","-70.83","A","GD"
"4042","ME","Hollis Center","York","23","31","43.63","-70.62","A","GD"
"4043","ME","Kennebunk","York","23","31","43.39","-70.55","A","GD"
"4046","ME","Kennebunkport","York","23","31","43.4","-70.47","A","GD"
"4047","ME","Parsonsfield","York","23","31","43.75","-70.89","A","GD"
"4048","ME","Limerick","York","23","31","43.69","-70.77","A","GD"
"4049","ME","Limington","York","23","31","43.74","-70.7","A","GD"
"4050","ME","Long Island","Cumberland","23","5","43.69","-70.15","A","GD"
"4051","ME","Lovell","Oxford","23","17","44.17","-70.89","A","GD"
"4054","ME","Moody","York","23","31","43.33","-70.6","A","POB"
"4055","ME","Naples","Cumberland","23","5","43.96","-70.61","A","GD"
"4056","ME","Newfield","York","23","31","43.65","-70.85","A","POB"
"4057","ME","North Bridgton","Cumberland","23","5","44.1","-70.7","A","POB"
"4061","ME","North Waterboro","York","23","31","43.65","-70.73","A","GD"
"4062","ME","Windham","Cumberland","23","5","43.81","-70.42","A","GD"
"4063","ME","Ocean Park","York","23","31","43.5","-70.39","A","POB"
"4064","ME","Old Orchard Beach","York","23","31","43.52","-70.39","A","GD"
"4066","ME","Orrs Island","Cumberland","23","5","43.77","-69.97","A","GD"
"4068","ME","Porter","Oxford","23","17","43.83","-70.93","A","GD"
"4069","ME","Pownal","Cumberland","23","5","43.91","-70.18","A","GD"
"4070","ME","Scarborough","Cumberland","23","5","43.6","-70.33","A","POB"
"4071","ME","Raymond","Cumberland","23","5","43.91","-70.47","A","GD"
"4072","ME","Saco","York","23","31","43.52","-70.44","A","GD"
