"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"87001","NM","Algodones","Sandoval","35","43","35.4","-106.43","A","GD"
"87002","NM","Belen","Valencia","35","61","34.64","-106.74","A","GD"
"87004","NM","Bernalillo","Sandoval","35","43","35.32","-106.56","A","GD"
"87005","NM","Bluewater","Cibola","35","6","35.26","-107.97","A","GD"
"87006","NM","Bosque","Valencia","35","61","34.5","-106.81","A","GD"
"87007","NM","Casa Blanca","Cibola","35","6","35.04","-107.49","A","POB"
"87008","NM","Cedar Crest","Bernalillo","35","1","35.13","-106.37","A","GD"
"87009","NM","Cedarvale","Torrance","35","57","34.45","-105.74","A","GD"
"87010","NM","Cerrillos","Santa Fe","35","49","35.42","-106.14","A","GD"
"87011","NM","Claunch","Socorro","35","53","34.06","-105.94","A","POB"
"87012","NM","Coyote","Rio Arriba","35","39","36.11","-106.66","A","GD"
"87013","NM","Cuba","Sandoval","35","43","35.9","-107.4","A","GD"
"87014","NM","Cubero","Cibola","35","6","35.19","-107.38","A","GD"
"87015","NM","Edgewood","Santa Fe","35","49","35.08","-106.19","A","GD"
"87016","NM","Estancia","Torrance","35","57","34.82","-106.08","A","GD"
"87017","NM","Gallina","Rio Arriba","35","39","36.29","-106.77","A","GD"
"87018","NM","Counselor","Sandoval","35","43","36.12","-107.47","A","GD"
"87020","NM","Grants","Cibola","35","6","35.12","-107.9","A","GD"
"87021","NM","Milan","Cibola","35","6","35.18","-107.89","A","POB"
"87022","NM","Isleta","Bernalillo","35","1","34.9","-106.7","A","POB"
"87023","NM","Jarales","Valencia","35","61","34.6","-106.76","A","GD"
"87024","NM","Jemez Pueblo","Sandoval","35","43","35.63","-106.73","A","GD"
"87025","NM","Jemez Springs","Sandoval","35","43","35.86","-106.64","A","GD"
"87026","NM","Laguna","Cibola","35","6","34.97","-107.26","A","GD"
"87027","NM","La Jara","Sandoval","35","43","36.11","-106.96","A","GD"
"87028","NM","La Joya","Socorro","35","53","34.37","-106.84","A","GD"
"87029","NM","Lindrith","Rio Arriba","35","39","36.35","-107.05","A","GD"
"87031","NM","Los Lunas","Valencia","35","61","34.78","-106.71","A","GD"
"87032","NM","Mcintosh","Torrance","35","57","34.86","-106.03","A","POB"
"87034","NM","Pueblo Of Acoma","Cibola","35","6","34.84","-107.6","A","POB"
"87035","NM","Moriarty","Torrance","35","57","34.98","-106.03","A","GD"
"87036","NM","Mountainair","Torrance","35","57","34.47","-106.25","A","GD"
"87037","NM","Nageezi","San Juan","35","45","36.18","-107.76","A","POB"
"87038","NM","New Laguna","Cibola","35","6","35.07","-107.44","A","POB"
"87040","NM","Paguate","Cibola","35","6","35.13","-107.38","A","POB"
"87041","NM","Pena Blanca","Sandoval","35","43","35.61","-106.33","A","GD"
