"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"30002","GA","Avondale Estates","Dekalb","13","89","33.77","-84.26","A","GD"
"30003","GA","Norcross","Gwinnett","13","135","33.68","-84.01","A","POB"
"30004","GA","Alpharetta","Fulton","13","121","34.12","-84.29","A","GD"
"30005","GA","Alpharetta","Fulton","13","121","34.08","-84.23","A","GD"
"30006","GA","Marietta","Cobb","13","67","33.95","-84.54","A","POB"
"30007","GA","Marietta","Cobb","13","67","33.97","-84.55","A","POB"
"30008","GA","Marietta","Cobb","13","67","33.91","-84.58","A","GD"
"30009","GA","Alpharetta","Fulton","13","121","34.07","-84.3","A","GD"
"30010","GA","Norcross","Gwinnett","13","135","33.97","-84.22","A","POB"
"30011","GA","Auburn","Barrow","13","13","34.02","-83.84","A","GD"
"30012","GA","Conyers","Rockdale","13","247","33.7","-84.02","A","GD"
"30013","GA","Conyers","Rockdale","13","247","33.64","-83.98","A","GD"
"30014","GA","Covington","Newton","13","217","33.59","-83.85","A","GD"
"30015","GA","Covington","Newton","13","217","33.6","-83.85","A","POB"
"30016","GA","Covington","Newton","13","217","33.55","-83.94","A","GD"
"30017","GA","Grayson","Gwinnett","13","135","33.88","-83.97","A","GD"
"30018","GA","Jersey","Walton","13","297","33.72","-83.8","A","POB"
"30019","GA","Dacula","Gwinnett","13","135","33.99","-83.89","A","GD"
"30021","GA","Clarkston","Dekalb","13","89","33.81","-84.24","A","GD"
"30022","GA","Alpharetta","Fulton","13","121","34.03","-84.25","A","GD"
"30023","GA","Alpharetta","Fulton","13","121","34.07","-84.27","A","POB"
"30024","GA","Suwanee","Gwinnett","13","135","34.05","-84.08","A","GD"
"30025","GA","Social Circle","Walton","13","297","33.65","-83.7","A","GD"
"30026","GA","North Metro","Gwinnett","13","135","33.98","-84.15","A","POB"
"30028","GA","Cumming","Forsyth","13","117","34.29","-84.17","A","GD"
"30029","GA","North Metro","Gwinnett","13","135","33.98","-84.15","A","POB"
"30030","GA","Decatur","Dekalb","13","89","33.77","-84.29","A","GD"
"30031","GA","Decatur","Dekalb","13","89","33.77","-84.28","A","POB"
"30032","GA","Decatur","Dekalb","13","89","33.74","-84.26","A","GD"
"30033","GA","Decatur","Dekalb","13","89","33.81","-84.28","A","GD"
"30034","GA","Decatur","Dekalb","13","89","33.69","-84.25","A","GD"
"30035","GA","Decatur","Dekalb","13","89","33.73","-84.21","A","GD"
"30036","GA","Decatur","Dekalb","13","89","33.77","-84.29","A","POB"
"30037","GA","Decatur","Dekalb","13","89","33.69","-84.25","A","POB"
"30038","GA","Lithonia","Dekalb","13","89","33.68","-84.15","A","GD"
"30039","GA","Snellville","Gwinnett","13","135","33.8","-84.04","A","GD"
"30040","GA","Cumming","Forsyth","13","117","34.21","-84.17","A","GD"
"30041","GA","Cumming","Forsyth","13","117","34.19","-84.11","A","GD"
"30042","GA","Lawrenceville","Gwinnett","13","135","33.92","-84.07","A","POB"
"30043","GA","Lawrenceville","Gwinnett","13","135","34","-84.02","A","GD"
"30044","GA","Lawrenceville","Gwinnett","13","135","33.92","-84.07","A","GD"
"30045","GA","Lawrenceville","Gwinnett","13","135","33.94","-83.95","A","GD"
"30046","GA","Lawrenceville","Gwinnett","13","135","33.95","-84","A","GD"
"30047","GA","Lilburn","Gwinnett","13","135","33.87","-84.12","A","GD"
"30048","GA","Lilburn","Gwinnett","13","135","33.9","-84.13","A","POB"
"30049","GA","Lawrenceville","Gwinnett","13","135","33.94","-83.98","A","POB"
"30052","GA","Loganville","Walton","13","297","33.83","-83.9","A","GD"
"30054","GA","Oxford","Newton","13","217","33.66","-83.87","A","GD"
"30055","GA","Mansfield","Newton","13","217","33.5","-83.75","A","GD"
"30056","GA","Newborn","Newton","13","217","33.5","-83.68","A","GD"
"30058","GA","Lithonia","Dekalb","13","89","33.73","-84.12","A","GD"
"30060","GA","Marietta","Cobb","13","67","33.93","-84.54","A","GD"
"30061","GA","Marietta","Cobb","13","67","33.92","-84.55","A","POB"
"30062","GA","Marietta","Cobb","13","67","33.99","-84.48","A","GD"
"30063","GA","Marietta","Cobb","13","67","33.93","-84.52","A","PVT"
"30064","GA","Marietta","Cobb","13","67","33.94","-84.61","A","GD"
"30065","GA","Marietta","Cobb","13","67","34.05","-84.44","A","POB"
"30066","GA","Marietta","Cobb","13","67","34.02","-84.52","A","GD"
"30067","GA","Marietta","Cobb","13","67","33.93","-84.48","A","GD"
"30068","GA","Marietta","Cobb","13","67","33.96","-84.45","A","GD"
"30069","GA","Marietta","Cobb","13","67","33.92","-84.52","A","PVT"
"30070","GA","Porterdale","Newton","13","217","33.57","-83.89","A","POB"
"30071","GA","Norcross","Gwinnett","13","135","33.94","-84.21","A","GD"
"30072","GA","Pine Lake","Dekalb","13","89","33.79","-84.21","A","POB"
"30074","GA","Redan","Dekalb","13","89","33.74","-84.14","A","POB"
"30075","GA","Roswell","Fulton","13","121","34.05","-84.38","A","GD"
