"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"73301","TX","Austin","Travis","48","453","30.22","-97.75","A","PVT"
"73344","TX","Austin","Travis","48","453","30.18","-97.73","A","PVT"
"73960","TX","Texhoma","Sherman","48","421","36.5","-101.78","A","POB"
"75001","TX","Addison","Dallas","48","113","32.96","-96.84","A","GD"
"75002","TX","Allen","Collin","48","85","33.1","-96.63","A","GD"
"75006","TX","Carrollton","Dallas","48","113","32.96","-96.89","A","GD"
"75007","TX","Carrollton","Denton","48","121","33.01","-96.89","A","GD"
"75009","TX","Celina","Collin","48","85","33.33","-96.76","A","GD"
"75010","TX","Carrollton","Denton","48","121","33.03","-96.89","A","GD"
"75011","TX","Carrollton","Dallas","48","113","32.95","-96.89","A","POB"
"75013","TX","Allen","Collin","48","85","33.11","-96.69","A","GD"
"75014","TX","Irving","Dallas","48","113","32.84","-96.97","A","POB"
"75015","TX","Irving","Dallas","48","113","32.9","-96.98","A","POB"
"75016","TX","Irving","Dallas","48","113","32.9","-96.98","A","POB"
"75017","TX","Irving","Dallas","48","113","32.81","-96.95","A","POB"
"75019","TX","Coppell","Dallas","48","113","32.97","-96.98","A","GD"
"75020","TX","Denison","Grayson","48","181","33.76","-96.58","A","GD"
"75021","TX","Denison","Grayson","48","181","33.74","-96.51","A","GD"
"75022","TX","Flower Mound","Denton","48","121","33.03","-97.1","A","GD"
"75023","TX","Plano","Collin","48","85","33.06","-96.73","A","GD"
"75024","TX","Plano","Collin","48","85","33.08","-96.81","A","GD"
"75025","TX","Plano","Collin","48","85","33.09","-96.74","A","GD"
"75026","TX","Plano","Collin","48","85","33.04","-96.73","A","POB"
"75027","TX","Flower Mound","Denton","48","121","33.03","-97.09","A","POB"
"75028","TX","Flower Mound","Denton","48","121","33.04","-97.06","A","GD"
"75029","TX","Lewisville","Denton","48","121","33.05","-97.01","A","POB"
"75030","TX","Rowlett","Dallas","48","113","32.9","-96.56","A","POB"
"75032","TX","Rockwall","Rockwall","48","397","32.87","-96.44","A","GD"
"75033","TX","Frisco","Denton","48","121","33.15","-96.85","A","GD"
"75034","TX","Frisco","Denton","48","121","33.14","-96.85","A","GD"
"75035","TX","Frisco","Collin","48","85","33.15","-96.78","A","GD"
"75038","TX","Irving","Dallas","48","113","32.87","-96.99","A","GD"
"75039","TX","Irving","Dallas","48","113","32.89","-96.95","A","GD"
"75040","TX","Garland","Dallas","48","113","32.92","-96.63","A","GD"
"75041","TX","Garland","Dallas","48","113","32.88","-96.65","A","GD"
"75042","TX","Garland","Dallas","48","113","32.92","-96.68","A","GD"
"75043","TX","Garland","Dallas","48","113","32.86","-96.6","A","GD"
"75044","TX","Garland","Dallas","48","113","32.96","-96.66","A","GD"
"75045","TX","Garland","Dallas","48","113","32.94","-96.68","A","POB"
"75046","TX","Garland","Dallas","48","113","32.92","-96.64","A","POB"
"75047","TX","Garland","Dallas","48","113","32.88","-96.65","A","POB"
"75048","TX","Sachse","Dallas","48","113","32.98","-96.58","A","GD"
"75049","TX","Garland","Dallas","48","113","32.86","-96.6","A","POB"
"75050","TX","Grand Prairie","Dallas","48","113","32.77","-97.02","A","GD"
"75051","TX","Grand Prairie","Dallas","48","113","32.73","-97","A","GD"
"75052","TX","Grand Prairie","Dallas","48","113","32.67","-97.03","A","GD"
"75053","TX","Grand Prairie","Dallas","48","113","32.75","-97.03","A","POB"
"75054","TX","Grand Prairie","Dallas","48","113","32.59","-97.05","A","GD"
"75056","TX","The Colony","Denton","48","121","33.07","-96.9","A","GD"
"75057","TX","Lewisville","Denton","48","121","33.05","-96.99","A","GD"
"75058","TX","Gunter","Grayson","48","181","33.45","-96.74","A","GD"
"75060","TX","Irving","Dallas","48","113","32.8","-96.95","A","GD"
"75061","TX","Irving","Dallas","48","113","32.83","-96.97","A","GD"
"75062","TX","Irving","Dallas","48","113","32.85","-96.96","A","GD"
"75063","TX","Irving","Dallas","48","113","32.92","-96.98","A","GD"
"75065","TX","Lake Dallas","Denton","48","121","33.12","-97.03","A","GD"
"75067","TX","Lewisville","Denton","48","121","33.01","-97","A","GD"
"75068","TX","Little Elm","Denton","48","121","33.18","-96.93","A","GD"
"75069","TX","Mckinney","Collin","48","85","33.19","-96.61","A","GD"
"75070","TX","Mckinney","Collin","48","85","33.17","-96.7","A","GD"
"75071","TX","Mckinney","Collin","48","85","33.22","-96.66","A","GD"
"75074","TX","Plano","Collin","48","85","33.03","-96.68","A","GD"
"75075","TX","Plano","Collin","48","85","33.02","-96.74","A","GD"
"75076","TX","Pottsboro","Grayson","48","181","33.81","-96.69","A","GD"
