"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"43001","OH","Alexandria","Licking","39","89","40.09","-82.61","A","GD"
"43002","OH","Amlin","Franklin","39","49","40.06","-83.17","A","POB"
"43003","OH","Ashley","Delaware","39","41","40.41","-82.97","A","GD"
"43004","OH","Blacklick","Franklin","39","49","40","-82.8","A","GD"
"43005","OH","Bladensburg","Knox","39","83","40.28","-82.28","A","POB"
"43006","OH","Brinkhaven","Knox","39","83","40.47","-82.16","A","GD"
"43007","OH","Broadway","Union","39","159","40.34","-83.41","A","POB"
"43008","OH","Buckeye Lake","Licking","39","89","39.93","-82.48","A","POB"
"43009","OH","Cable","Champaign","39","21","40.17","-83.64","A","GD"
"43010","OH","Catawba","Clark","39","23","40","-83.62","A","POB"
"43011","OH","Centerburg","Knox","39","83","40.3","-82.68","A","GD"
"43013","OH","Croton","Licking","39","89","40.24","-82.69","A","GD"
"43014","OH","Danville","Knox","39","83","40.47","-82.26","A","GD"
"43015","OH","Delaware","Delaware","39","41","40.29","-83.07","A","GD"
"43016","OH","Dublin","Franklin","39","49","40.1","-83.15","A","GD"
"43017","OH","Dublin","Franklin","39","49","40.11","-83.13","A","GD"
"43018","OH","Etna","Licking","39","89","39.96","-82.68","A","POB"
"43019","OH","Fredericktown","Knox","39","83","40.49","-82.56","A","GD"
"43021","OH","Galena","Delaware","39","41","40.21","-82.9","A","GD"
"43022","OH","Gambier","Knox","39","83","40.35","-82.35","A","GD"
"43023","OH","Granville","Licking","39","89","40.07","-82.52","A","GD"
"43025","OH","Hebron","Licking","39","89","39.96","-82.51","A","GD"
"43026","OH","Hilliard","Franklin","39","49","40.02","-83.16","A","GD"
"43027","OH","Homer","Licking","39","89","40.24","-82.52","A","POB"
"43028","OH","Howard","Knox","39","83","40.41","-82.31","A","GD"
"43029","OH","Irwin","Union","39","159","40.11","-83.48","A","GD"
"43030","OH","Jacksontown","Licking","39","89","39.96","-82.42","A","POB"
"43031","OH","Johnstown","Licking","39","89","40.15","-82.67","A","GD"
"43032","OH","Kilbourne","Delaware","39","41","40.33","-82.96","A","POB"
"43033","OH","Kirkersville","Licking","39","89","39.96","-82.6","A","POB"
"43035","OH","Lewis Center","Delaware","39","41","40.17","-83","A","GD"
"43036","OH","Magnetic Springs","Union","39","159","40.35","-83.26","A","POB"
"43037","OH","Martinsburg","Knox","39","83","40.28","-82.34","A","GD"
"43040","OH","Marysville","Union","39","159","40.25","-83.37","A","GD"
"43041","OH","Marysville","Union","39","159","40.24","-83.37","A","PVT"
"43044","OH","Mechanicsburg","Champaign","39","21","40.06","-83.57","A","GD"
"43045","OH","Milford Center","Union","39","159","40.18","-83.44","A","GD"
"43046","OH","Millersport","Fairfield","39","45","39.9","-82.54","A","GD"
"43047","OH","Mingo","Champaign","39","21","40.21","-83.64","A","POB"
"43048","OH","Mount Liberty","Knox","39","83","40.35","-82.63","A","POB"
"43050","OH","Mount Vernon","Knox","39","83","40.39","-82.49","A","GD"
"43054","OH","New Albany","Franklin","39","49","40.08","-82.82","A","GD"
"43055","OH","Newark","Licking","39","89","40.08","-82.4","A","GD"
"43056","OH","Heath","Licking","39","89","40.02","-82.37","A","GD"
"43058","OH","Newark","Licking","39","89","40.06","-82.4","A","POB"
"43060","OH","North Lewisburg","Champaign","39","21","40.22","-83.56","A","GD"
"43061","OH","Ostrander","Delaware","39","41","40.28","-83.2","A","GD"
"43062","OH","Pataskala","Licking","39","89","39.99","-82.68","A","GD"
"43064","OH","Plain City","Madison","39","97","40.11","-83.26","A","GD"
"43065","OH","Powell","Delaware","39","41","40.16","-83.09","A","GD"
"43066","OH","Radnor","Delaware","39","41","40.4","-83.17","A","GD"
"43067","OH","Raymond","Union","39","159","40.35","-83.46","A","GD"
"43068","OH","Reynoldsburg","Franklin","39","49","39.96","-82.79","A","GD"
"43069","OH","Reynoldsburg","Franklin","39","49","39.95","-82.81","A","PVT"
"43070","OH","Rosewood","Champaign","39","21","40.22","-83.96","A","POB"
"43071","OH","Saint Louisville","Licking","39","89","40.18","-82.37","A","GD"
"43072","OH","Saint Paris","Champaign","39","21","40.12","-83.96","A","GD"
"43073","OH","Summit Station","Licking","39","89","40","-82.75","A","POB"
"43074","OH","Sunbury","Delaware","39","41","40.27","-82.85","A","GD"
"43076","OH","Thornville","Perry","39","127","39.91","-82.41","A","GD"
"43077","OH","Unionville Center","Union","39","159","40.14","-83.34","A","POB"
"43078","OH","Urbana","Champaign","39","21","40.11","-83.76","A","GD"
"43080","OH","Utica","Licking","39","89","40.24","-82.43","A","GD"
"43081","OH","Westerville","Franklin","39","49","40.11","-82.9","A","GD"
"43082","OH","Westerville","Delaware","39","41","40.15","-82.91","A","GD"
"43083","OH","Westville","Champaign","39","21","40.11","-83.82","A","POB"
"43084","OH","Woodstock","Champaign","39","21","40.17","-83.54","A","GD"
"43085","OH","Columbus","Franklin","39","49","40.1","-83.02","A","GD"
"43086","OH","Westerville","Franklin","39","49","40.12","-82.92","A","POB"
"43093","OH","Newark","Licking","39","89","40.06","-82.46","A","PVT"
"43101","OH","Adelphi","Ross","39","141","39.47","-82.75","A","POB"
"43102","OH","Amanda","Fairfield","39","45","39.65","-82.76","A","GD"
"43103","OH","Ashville","Pickaway","39","129","39.72","-82.95","A","GD"
"43105","OH","Baltimore","Fairfield","39","45","39.86","-82.61","A","GD"
"43106","OH","Bloomingburg","Fayette","39","47","39.62","-83.4","A","GD"
"43107","OH","Bremen","Fairfield","39","45","39.7","-82.42","A","GD"
"43109","OH","Brice","Franklin","39","49","39.92","-82.83","A","POB"
"43110","OH","Canal Winchester","Franklin","39","49","39.86","-82.81","A","GD"
