"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"19701","DE","Bear","New Castle","10","3","39.6","-75.69","A","GD"
"19702","DE","Newark","New Castle","10","3","39.63","-75.71","A","GD"
"19703","DE","Claymont","New Castle","10","3","39.8","-75.46","A","GD"
"19706","DE","Delaware City","New Castle","10","3","39.57","-75.59","A","POB"
"19707","DE","Hockessin","New Castle","10","3","39.78","-75.69","A","GD"
"19708","DE","Kirkwood","New Castle","10","3","39.5","-75.68","A","POB"
"19709","DE","Middletown","New Castle","10","3","39.47","-75.7","A","GD"
"19710","DE","Montchanin","New Castle","10","3","39.8","-75.59","A","POB"
"19711","DE","Newark","New Castle","10","3","39.7","-75.74","A","GD"
"19712","DE","Newark","New Castle","10","3","39.68","-75.72","A","PVT"
"19713","DE","Newark","New Castle","10","3","39.67","-75.72","A","GD"
"19714","DE","Newark","New Castle","10","3","39.71","-75.74","A","POB"
"19715","DE","Newark","New Castle","10","3","39.71","-75.74","A","POB"
"19716","DE","Newark","New Castle","10","3","39.69","-75.76","A","GD"
"19717","DE","Newark","New Castle","10","3","39.68","-75.75","A","GD"
"19718","DE","Newark","New Castle","10","3","39.67","-75.7","A","PVT"
"19720","DE","New Castle","New Castle","10","3","39.67","-75.59","A","GD"
"19721","DE","New Castle","New Castle","10","3","39.69","-75.61","A","PVT"
"19725","DE","Newark","New Castle","10","3","39.68","-75.74","A","PVT"
"19726","DE","New Castle","New Castle","10","3","39.68","-75.74","A","PVT"
"19730","DE","Odessa","New Castle","10","3","39.46","-75.66","A","POB"
"19731","DE","Port Penn","New Castle","10","3","39.52","-75.58","A","POB"
"19732","DE","Rockland","New Castle","10","3","39.78","-75.57","A","POB"
"19733","DE","Saint Georges","New Castle","10","3","39.56","-75.65","A","POB"
"19734","DE","Townsend","New Castle","10","3","39.39","-75.67","A","GD"
"19735","DE","Winterthur","New Castle","10","3","39.8","-75.6","A","GD"
"19736","DE","Yorklyn","New Castle","10","3","39.81","-75.68","A","GD"
"19801","DE","Wilmington","New Castle","10","3","39.74","-75.55","A","GD"
"19802","DE","Wilmington","New Castle","10","3","39.76","-75.53","A","GD"
"19803","DE","Wilmington","New Castle","10","3","39.79","-75.53","A","GD"
"19804","DE","Wilmington","New Castle","10","3","39.72","-75.61","A","GD"
"19805","DE","Wilmington","New Castle","10","3","39.74","-75.58","A","GD"
"19806","DE","Wilmington","New Castle","10","3","39.76","-75.56","A","GD"
"19807","DE","Wilmington","New Castle","10","3","39.78","-75.6","A","GD"
"19808","DE","Wilmington","New Castle","10","3","39.74","-75.66","A","GD"
"19809","DE","Wilmington","New Castle","10","3","39.77","-75.5","A","GD"
"19810","DE","Wilmington","New Castle","10","3","39.82","-75.5","A","GD"
"19850","DE","Wilmington","New Castle","10","3","39.73","-75.54","A","POB"
"19880","DE","Wilmington","New Castle","10","3","39.73","-75.54","A","POB"
"19884","DE","Wilmington","New Castle","10","3","39.75","-75.55","A","PVT"
"19885","DE","Wilmington","New Castle","10","3","39.75","-75.55","A","PVT"
"19886","DE","Wilmington","New Castle","10","3","39.75","-75.55","A","PVT"
"19890","DE","Wilmington","New Castle","10","3","39.74","-75.55","A","PVT"
"19891","DE","Wilmington","New Castle","10","3","39.68","-75.69","A","PVT"
"19892","DE","Wilmington","New Castle","10","3","39.69","-75.61","A","PVT"
"19893","DE","Wilmington","New Castle","10","3","39.75","-75.55","A","PVT"
"19894","DE","Wilmington","New Castle","10","3","39.75","-75.55","A","PVT"
"19895","DE","Wilmington","New Castle","10","3","39.74","-75.55","A","PVT"
"19896","DE","Wilmington","New Castle","10","3","39.76","-75.53","A","PVT"
"19897","DE","Wilmington","New Castle","10","3","39.8","-75.55","A","PVT"
"19898","DE","Wilmington","New Castle","10","3","39.75","-75.55","A","PVT"
"19899","DE","Wilmington","New Castle","10","3","39.74","-75.55","A","POB"
"19901","DE","Dover","Kent","10","1","39.16","-75.51","A","GD"
"19902","DE","Dover Afb","Kent","10","1","39.13","-75.48","A","GD"
"19903","DE","Dover","Kent","10","1","39.21","-75.57","A","POB"
"19904","DE","Dover","Kent","10","1","39.17","-75.56","A","GD"
"19905","DE","Dover","Kent","10","1","39.16","-75.52","A","POB"
"19906","DE","Dover","Kent","10","1","39.15","-75.54","A","GD"
"19930","DE","Bethany Beach","Sussex","10","5","38.54","-75.06","A","GD"
"19931","DE","Bethel","Sussex","10","5","38.57","-75.62","A","GD"
"19933","DE","Bridgeville","Sussex","10","5","38.73","-75.6","A","GD"
"19934","DE","Camden Wyoming","Kent","10","1","39.1","-75.58","A","GD"
"19936","DE","Cheswold","Kent","10","1","39.22","-75.59","A","POB"
"19938","DE","Clayton","Kent","10","1","39.27","-75.67","A","GD"
"19939","DE","Dagsboro","Sussex","10","5","38.56","-75.21","A","GD"
"19940","DE","Delmar","Sussex","10","5","38.48","-75.57","A","GD"
"19941","DE","Ellendale","Sussex","10","5","38.8","-75.43","A","GD"
"19943","DE","Felton","Kent","10","1","39.01","-75.57","A","GD"
"19944","DE","Fenwick Island","Sussex","10","5","38.46","-75.05","A","GD"
"19945","DE","Frankford","Sussex","10","5","38.52","-75.18","A","GD"
"19946","DE","Frederica","Kent","10","1","39.04","-75.46","A","GD"
"19947","DE","Georgetown","Sussex","10","5","38.68","-75.39","A","GD"
"19950","DE","Greenwood","Sussex","10","5","38.82","-75.6","A","GD"
"19951","DE","Harbeson","Sussex","10","5","38.69","-75.24","A","GD"
"19952","DE","Harrington","Kent","10","1","38.91","-75.6","A","GD"
"19953","DE","Hartly","Kent","10","1","39.15","-75.7","A","GD"
"19954","DE","Houston","Kent","10","1","38.91","-75.51","A","GD"
"19955","DE","Kenton","Kent","10","1","39.23","-75.67","A","POB"
"19956","DE","Laurel","Sussex","10","5","38.55","-75.56","A","GD"
"19958","DE","Lewes","Sussex","10","5","38.74","-75.17","A","GD"
"19960","DE","Lincoln","Sussex","10","5","38.86","-75.41","A","GD"
"19961","DE","Little Creek","Kent","10","1","39.17","-75.45","A","POB"
"19962","DE","Magnolia","Kent","10","1","39.07","-75.51","A","GD"
"19963","DE","Milford","Sussex","10","5","38.92","-75.41","A","GD"
"19964","DE","Marydel","Kent","10","1","39.1","-75.73","A","GD"
"19966","DE","Millsboro","Sussex","10","5","38.6","-75.23","A","GD"
"19967","DE","Millville","Sussex","10","5","38.54","-75.12","A","GD"
"19968","DE","Milton","Sussex","10","5","38.77","-75.29","A","GD"
"19969","DE","Nassau","Sussex","10","5","38.75","-75.19","A","POB"
"19970","DE","Ocean View","Sussex","10","5","38.55","-75.1","A","GD"
"19971","DE","Rehoboth Beach","Sussex","10","5","38.71","-75.1","A","GD"
"19973","DE","Seaford","Sussex","10","5","38.64","-75.61","A","GD"
"19975","DE","Selbyville","Sussex","10","5","38.47","-75.15","A","GD"
"19977","DE","Smyrna","Kent","10","1","39.29","-75.6","A","GD"
"19979","DE","Viola","Kent","10","1","39.04","-75.57","A","GD"
"19980","DE","Woodside","Kent","10","1","39.07","-75.57","A","POB"
