"ZIPCode","State","City","County","StateFIPS","CountyFIPS","Latitude","Longitude","Preference","Type"
"55001","MN","Afton","Washington","27","163","44.91","-92.82","A","GD"
"55002","MN","Almelund","Chisago","27","25","45.48","-92.8","A","POB"
"55003","MN","Bayport","Washington","27","163","45.02","-92.78","A","GD"
"55005","MN","Bethel","Anoka","27","3","45.39","-93.24","A","GD"
"55006","MN","Braham","Isanti","27","59","45.73","-93.19","A","GD"
"55007","MN","Brook Park","Pine","27","115","45.96","-93.12","A","GD"
"55008","MN","Cambridge","Isanti","27","59","45.57","-93.24","A","GD"
"55009","MN","Cannon Falls","Goodhue","27","49","44.49","-92.89","A","GD"
"55010","MN","Castle Rock","Dakota","27","37","44.57","-93.12","A","POB"
"55011","MN","Cedar","Anoka","27","3","45.34","-93.27","A","GD"
"55012","MN","Center City","Chisago","27","25","45.42","-92.81","A","GD"
"55013","MN","Chisago City","Chisago","27","25","45.37","-92.9","A","GD"
"55014","MN","Circle Pines","Anoka","27","3","45.16","-93.14","A","GD"
"55016","MN","Cottage Grove","Washington","27","163","44.83","-92.94","A","GD"
"55017","MN","Dalbo","Isanti","27","59","45.67","-93.42","A","GD"
"55018","MN","Dennison","Goodhue","27","49","44.42","-93","A","GD"
"55019","MN","Dundas","Rice","27","131","44.42","-93.22","A","GD"
"55020","MN","Elko New Market","Scott","27","139","44.58","-93.36","A","GD"
"55021","MN","Faribault","Rice","27","131","44.3","-93.29","A","GD"
"55024","MN","Farmington","Dakota","27","37","44.65","-93.15","A","GD"
"55025","MN","Forest Lake","Washington","27","163","45.27","-92.99","A","GD"
"55026","MN","Frontenac","Goodhue","27","49","44.52","-92.34","A","GD"
"55027","MN","Goodhue","Goodhue","27","49","44.41","-92.63","A","GD"
"55029","MN","Grandy","Isanti","27","59","45.64","-93.2","A","POB"
"55030","MN","Grasston","Pine","27","115","45.83","-93.12","A","GD"
"55031","MN","Hampton","Dakota","27","37","44.61","-92.99","A","GD"
"55032","MN","Harris","Chisago","27","25","45.58","-93","A","GD"
"55033","MN","Hastings","Dakota","27","37","44.73","-92.86","A","GD"
"55036","MN","Henriette","Pine","27","115","45.87","-93.12","A","GD"
"55037","MN","Hinckley","Pine","27","115","46","-92.81","A","GD"
"55038","MN","Hugo","Washington","27","163","45.17","-93","A","GD"
"55040","MN","Isanti","Isanti","27","59","45.47","-93.28","A","GD"
"55041","MN","Lake City","Wabasha","27","157","44.43","-92.29","A","GD"
"55042","MN","Lake Elmo","Washington","27","163","45","-92.9","A","GD"
"55043","MN","Lakeland","Washington","27","163","44.94","-92.77","A","GD"
"55044","MN","Lakeville","Dakota","27","37","44.67","-93.26","A","GD"
"55045","MN","Lindstrom","Chisago","27","25","45.39","-92.84","A","GD"
"55046","MN","Lonsdale","Rice","27","131","44.47","-93.42","A","GD"
"55047","MN","Marine On Saint Croix","Washington","27","163","45.2","-92.81","A","GD"
"55049","MN","Medford","Steele","27","147","44.17","-93.24","A","GD"
"55051","MN","Mora","Kanabec","27","65","45.91","-93.3","A","GD"
"55052","MN","Morristown","Rice","27","131","44.23","-93.44","A","GD"
"55053","MN","Nerstrand","Rice","27","131","44.35","-93.06","A","GD"
"55054","MN","Elko New Market","Scott","27","139","44.57","-93.35","A","GD"
"55055","MN","Newport","Washington","27","163","44.87","-93","A","GD"
"55056","MN","North Branch","Chisago","27","25","45.51","-92.97","A","GD"
"55057","MN","Northfield","Rice","27","131","44.47","-93.17","A","GD"
"55060","MN","Owatonna","Steele","27","147","44.08","-93.23","A","GD"
"55063","MN","Pine City","Pine","27","115","45.82","-92.96","A","GD"
"55065","MN","Randolph","Dakota","27","37","44.53","-93.01","A","GD"
"55066","MN","Red Wing","Goodhue","27","49","44.55","-92.54","A","GD"
"55067","MN","Rock Creek","Pine","27","115","45.76","-92.91","A","POB"
"55068","MN","Rosemount","Dakota","27","37","44.74","-93.12","A","GD"
"55069","MN","Rush City","Chisago","27","25","45.69","-92.97","A","GD"
"55070","MN","Saint Francis","Anoka","27","3","45.4","-93.37","A","GD"
"55071","MN","Saint Paul Park","Washington","27","163","44.84","-92.99","A","GD"
"55072","MN","Sandstone","Pine","27","115","46.12","-92.72","A","GD"
"55073","MN","Scandia","Washington","27","163","45.28","-92.83","A","GD"
"55074","MN","Shafer","Chisago","27","25","45.38","-92.73","A","GD"
"55075","MN","South Saint Paul","Dakota","27","37","44.89","-93.04","A","GD"
